stearic,oleic,linoleic
-1.0794837885878044,0.31409682461642247,1.0101652830897165
-1.0413899627884993,3.066105437607848,0.753516658914776
-0.31760727260170507,-0.5033314762721198,1.2322650540103381
0.46331615628404665,-0.6395695264202101,0.020587414876724767
1.0728173690729261,-0.8847980166867728,-0.6259696960255292
-1.1747183530860668,-1.0755312868940994,1.602431338878041
-1.5556566110791163,0.45033487476451284,1.1557640218043463
-0.45093566289927245,-0.585074306360974,0.2525582867271518
1.4728025399656282,-0.557826696331356,-1.4279966465722183
-1.308046743383634,-0.9120456267163909,1.5777535865535273
0.9013951529760538,-0.012874495738994447,-1.075104788331675
0.12047172409030199,-0.04012210576861252,0.282171589516568
1.3585210625677133,-0.09461732582784867,-1.5538531834272373
-1.460422046580854,-0.6395695264202101,1.4543648249309598
-0.393794924200315,0.3685920446756586,-0.7049385034639725
-0.43188874999961996,0.23235399452756822,0.15878282789400044
-0.2985603597020526,0.06886833434985978,0.1291695251045842
0.9204420658757062,-2.083692857989968,-0.7567617833454509
-0.24141962100309514,-1.0755312868940994,0.06500736906084909
0.23475320148821688,-1.1845217270125716,0.2871071399814707
-0.6414047918957972,-0.44883625621288364,0.17358947928870855
-0.6985455305947547,0.5865729249126032,0.9114542737916626
-0.2985603597020526,0.2596016045571863,-0.5692108656791481
0.8823482400764012,-0.5305790863017379,-1.1540735957701185
-0.869967746691627,-0.25810298600555714,0.24268718579734638
-1.4032813078818964,0.6955633650310755,1.0076975078572652
-1.0794837885878044,-1.5932358774568427,1.644383517829714
-1.3651874820825916,-0.7758075765683006,1.4543648249309598
0.5395038078826566,-0.44883625621288364,-0.5124520353327671
0.44426924338439416,0.5865729249126032,0.738710007520068
0.8442544142770962,0.6683157550014575,-0.7987139622971238
-0.5461702273975348,3.338581537904029,-0.12007577337300225
0.8061605884777913,-0.585074306360974,-1.075104788331675
1.5680371044638906,0.7773061951199297,-1.6377575413305832
0.8252075013774438,1.267763175653055,-1.1664124719323752
0.5775976336819615,-0.012874495738994447,-0.6309052464904319
2.825133355840954,0.20510638449795016,-2.3287346064169614
0.06333098539134456,-0.3943410361536475,0.15631505266154908
1.663271668962153,-0.31259820606479327,-1.4230610961073156
0.3299877659864793,-0.3943410361536475,-0.8357305907838941
0.672832198180224,-1.34800738719028,-1.3292856372741644
0.025237159592039593,0.7773061951199297,-0.132414649535259
0.19665937568891192,0.09611594437947785,-0.10280134674584279
-0.7175924434944072,0.39583965470527666,-0.273077837784986
0.8633013271767488,-1.4569978273087525,-0.8530050174110535
-0.31760727260170507,-0.23085537597593905,1.1088762923877706
0.3299877659864793,-0.23085537597593905,-0.1990445808114455
0.15856554988960697,-0.5033314762721198,0.16125060312645179
0.06333098539134456,-0.5033314762721198,0.5906434935729868
0.025237159592039593,-0.4760838662425017,-0.3002233653419509
1.0728173690729261,-0.2853505960351752,-1.3218823115768104
1.0156766303739686,-1.2390169470718078,-0.6333730217228832
0.6918791110798764,-0.8847980166867728,-1.0430237103098077
-1.0794837885878044,-1.1845217270125716,1.602431338878041
-0.9842492240895419,-0.23085537597593905,1.49138145341773
-0.050950492006570335,1.8944582063342708,-0.3174977919691103
1.4728025399656282,-0.04012210576861252,-0.8604083431084076
0.9204420658757062,-0.7485599665386825,-0.44828987928903197
0.38712850468543675,-0.5033314762721198,-0.5001131591705104
1.1299581077718834,0.014373114290623627,-0.12254354860545359
-0.6985455305947547,2.2214295266896875,1.3309760633083922
-0.4890294886985774,-0.6395695264202101,0.14150840126684097
-0.35570109840101005,-0.3943410361536475,-0.5790819666089536
-1.0985307014874568,-0.6395695264202101,0.08228179568800854
-0.46998257579892494,0.9407918552976382,0.2204772087052842
-0.6794986176951022,-0.7485599665386825,0.018119639644273416
1.8918346237579828,0.7773061951199297,-1.7660818534180536
2.1203975785538125,0.7228109750606936,-2.494075546991202
-1.0794837885878044,-0.23085537597593905,1.3309760633083922
-1.0794837885878044,-0.9120456267163909,1.5974957884131382
-0.31760727260170507,1.0770299054457286,-0.17189905325448063
-0.12713814360518025,-0.5033314762721198,0.7140322551955545
-0.43188874999961996,-0.14911254588708484,0.13904062603438963
-0.6985455305947547,0.5865729249126032,1.1582317970367977
0.7490198497788338,-1.5932358774568427,-1.0084748570554887
1.1299581077718834,0.7500585850903116,-1.4279966465722183
-0.9271084853905844,-1.1027788969237173,1.6764645958515814
0.38712850468543675,1.7037249361269442,-0.2804811634823401
-0.33665418550135756,-0.23085537597593905,0.06007181859594639
-0.43188874999961996,0.150611164438714,0.10942732324497341
-1.2699529175843292,-1.1027788969237173,1.5900924627157842
2.9203679203392165,-0.8575504066571548,-1.734000775396186
-0.5080764015982299,0.5865729249126032,0.9114542737916626
-1.1747183530860668,-1.1845217270125716,1.651786843527068
0.672832198180224,-0.14911254588708484,-0.9714582285687184
-0.20332579520379018,0.6683157550014575,-0.004090337447788743
-0.8890146595912795,-0.3670934261240294,1.4790425772554734
-0.393794924200315,0.20510638449795016,-0.2508678606929239
1.510896365764933,0.5593253148829851,-1.5563209586596887
-1.2699529175843292,-0.23085537597593905,1.4296870726064463
-0.946155398290237,-0.7213123565090644,-0.16696350278957792
0.12047172409030199,1.1860203455642009,-1.257720155533075
-0.6985455305947547,0.31409682461642247,-0.5988241684685643
0.6156914594812665,0.6683157550014575,-0.744422907183194
0.7299729368791814,-1.4569978273087525,-0.7049385034639725
-1.6699380884770312,0.150611164438714,1.3951382193521273
-0.35570109840101005,-0.44883625621288364,0.18592835545096528
0.7299729368791814,0.17785877446833206,-0.4704998563810941
2.2727728817510324,0.6138205349422213,-1.9906493995711265
0.7871136755781388,0.3685920446756586,-1.4477388484318292
-1.0794837885878044,-1.1845217270125716,1.5900924627157842
-0.2795134468024001,0.45033487476451284,-0.7493584576480968
-0.7747331821933646,0.06886833434985978,0.22788053440263828
0.7109260239795289,-0.14911254588708484,-0.5544042142844401
-0.3747480113006625,-0.20360776594632096,0.3216559932357896
0.36808159178578426,1.7309725461565624,0.6646767505465274
1.1490050206715359,-0.6940647464794463,-1.1688802471648265
0.7680667626784864,-1.7022263175753152,-0.4458221040565806
-0.7556862692937121,0.12336355440909592,-0.4112732508022617
-0.7937800950930171,-0.8030551865979186,0.2574938371920545
-1.0794837885878044,0.0416207243202417,1.3556538156329057
-0.5461702273975348,-0.4215886461832656,0.02305519010917612
-0.6604517047954497,0.06886833434985978,0.13904062603438963
-0.5080764015982299,1.1315251255049648,1.133554044712284
-1.0223430498888468,-0.12186493585746674,0.9830197555327517
1.4728025399656282,-1.1027788969237173,-0.9813293294985238
-0.9842492240895419,-1.4569978273087525,1.639447967364811
1.0156766303739686,0.09611594437947785,-1.1244602929807022
-0.5652171402971873,1.1860203455642009,-0.8381983660163455
0.48236306918369914,1.4312488358307636,-0.6950674025341671
-1.308046743383634,-0.9120456267163909,1.5530758342290139
-0.6033109660964923,-0.5033314762721198,0.02305519010917612
-0.6985455305947547,0.0416207243202417,1.2322650540103381
0.558550720782309,-0.585074306360974,-0.7592295585779022
0.17761246278925943,0.8590490252087839,0.17112170405625718
1.0728173690729261,0.45033487476451284,0.18346058021851394
-0.6033109660964923,0.5865729249126032,-0.6802607511394589
-0.6985455305947547,-0.7758075765683006,1.2322650540103381
-1.0413899627884993,1.4857440558899997,0.20813833254302747
0.6918791110798764,-1.4297502172791343,-1.01094263228794
2.7298987913426918,-1.5932358774568427,-2.148587014448013
0.7490198497788338,-0.12186493585746674,-0.8011817375295752
0.13951863698995448,-0.5033314762721198,-0.4951776087056076
0.634738372380919,-1.6204834874864609,-0.588953067538759
-1.460422046580854,-0.23085537597593905,1.5777535865535273
-0.03190357910691785,0.5865729249126032,-0.4704998563810941
-0.12713814360518025,0.5865729249126032,0.10942732324497341
-1.2699529175843292,-1.0482836768644812,1.5900924627157842
1.9870691882562452,-1.9747024178714958,-2.155990340145367
-0.8890146595912795,0.31409682461642247,1.2075873016858247
-0.7366393563940596,-0.5033314762721198,0.10449177278007071
-0.6985455305947547,-0.23085537597593905,0.6646767505465274
-0.45093566289927245,0.12336355440909592,0.027990740574078823
0.9775828045746636,-0.8575504066571548,-1.2256390775112076
0.4252223304847417,-0.12186493585746674,-0.5766141913765022
-0.5080764015982299,1.4040012258011454,0.9854875307652031
0.7680667626784864,-0.12186493585746674,-0.8678116688057617
-0.7175924434944072,-0.7485599665386825,0.17358947928870855
-0.5271233144978824,0.7773061951199297,-0.6062274941659185
0.9966297174743162,-1.1572741169829537,-0.9270382743845941
-0.7366393563940596,-0.44883625621288364,0.06747514429330044
-0.31760727260170507,0.5865729249126032,0.7633877598445815
-0.45093566289927245,-0.14911254588708484,0.20813833254302747
1.9108815366576353,-0.6395695264202101,-0.9122316229898859
0.8633013271767488,0.17785877446833206,-0.603759718933467
-0.8890146595912795,-0.23085537597593905,1.182909549361311
1.739459320560763,-0.585074306360974,-0.6703896502096536
-0.5842640531968398,0.20510638449795016,0.21800943347283286
0.9204420658757062,0.8318014151791658,-1.0726370130992238
-0.16523196940448523,1.2132679555938188,-0.07072026872397523
-0.6985455305947547,-0.23085537597593905,0.9608097784406896
1.3204272367684082,-0.557826696331356,-0.91963494868724
-1.1366245272867617,0.20510638449795016,0.9410675765810788
-1.8413603045739035,-0.8303027966275367,1.688803472013838
1.4728025399656282,-0.09461732582784867,-0.9418449257793022
1.5680371044638906,-0.09461732582784867,-1.2601879307655264
1.0918642819725786,-0.44883625621288364,-1.018345957985294
0.17761246278925943,0.2868492145868044,0.8102754892611571
1.0728173690729261,-1.2390169470718078,-1.3909800180854481
-0.6033109660964923,0.504830094823749,0.23281608486754096
-0.6985455305947547,0.31409682461642247,1.2075873016858247
-0.6985455305947547,-0.5033314762721198,1.1582317970367977
-1.2699529175843292,-0.9120456267163909,1.5777535865535273
-0.2985603597020526,0.34134443464604053,-1.0578303617045157
-0.8890146595912795,0.5865729249126032,0.5166102365994464
-0.6604517047954497,-0.5305790863017379,0.11189509847742476
0.634738372380919,-0.6395695264202101,-0.9862648799634265
-0.8890146595912795,0.31409682461642247,1.5777535865535273
-0.5842640531968398,1.9489534263935069,0.099556222315168
0.13951863698995448,0.09611594437947785,0.8571632186777328
-0.9271084853905844,-0.20360776594632096,0.11683064894232746
0.8633013271767488,-0.966540846775627,-1.4082544447126075
1.0156766303739686,0.0416207243202417,0.6893545028710409
-1.1175776143871092,-0.9120456267163909,1.602431338878041
0.25380011438786937,0.31409682461642247,0.9114542737916626
-1.308046743383634,-0.8303027966275367,1.5777535865535273
-1.4794689594805064,-1.3752549972198982,1.651786843527068
0.25380011438786937,-0.585074306360974,-0.7172773796262292
-0.6985455305947547,1.1315251255049648,1.1582317970367977
0.5204568949830041,-0.6668171364498282,-0.7888428613673184
-0.6985455305947547,3.3113339278744105,0.7880655121690949
-1.308046743383634,-0.8303027966275367,1.5654147103912706
-0.2604665339027476,0.3685920446756586,-0.043574741167010364
-0.46998257579892494,0.06886833434985978,-0.050978066864364416
-2.127063998068691,-0.5033314762721198,1.6764645958515814
1.3775679754673658,-0.33984581609441133,-0.4458221040565806
0.12047172409030199,-0.6395695264202101,0.26242938765695717
-1.3651874820825916,-0.7758075765683006,1.5530758342290139
-0.46998257579892494,-0.012874495738994447,0.10695954801252205
1.4728025399656282,0.23235399452756822,-1.6451608670279372
0.5014099820833516,-0.8847980166867728,-0.5025809344029617
1.3394741496680609,-0.4760838662425017,-1.2725268069277833
0.7490198497788338,-0.557826696331356,-0.29775559010949953
0.634738372380919,2.957114997489376,-1.5686598348219454
-0.5080764015982299,0.0416207243202417,0.7140322551955545
-1.0794837885878044,0.5865729249126032,0.6153212458975004
-1.7080319142763363,-0.5033314762721198,1.5900924627157842
-0.6985455305947547,1.1315251255049648,0.26983271335431125
-0.6223578789961448,0.17785877446833206,-0.46309653068374007
-0.5842640531968398,-0.23085537597593905,0.07487846999065449
-0.7747331821933646,-0.23085537597593905,0.2723004885867626
-1.0794837885878044,-0.5033314762721198,1.3803315679574193
1.034723543273621,0.7773061951199297,-0.40386992510490766
0.8633013271767488,-1.0210360668348633,-0.5025809344029617
0.8061605884777913,-1.5659882674272247,-0.7394873567182914
-0.8890146595912795,-0.3670934261240294,1.5283980819045002
-0.5461702273975348,0.0416207243202417,0.0847495709204599
-0.8890146595912795,0.31409682461642247,1.1088762923877706
0.6156914594812665,0.2596016045571863,-0.7246807053235833
1.5299432786645857,-0.6395695264202101,-0.3915310489426509
-0.6985455305947547,1.9489534263935069,1.2569428063348518
-0.5080764015982299,-1.0482836768644812,0.5166102365994464
-0.5842640531968398,0.31409682461642247,-0.6605185492798481
-0.35570109840101005,-0.04012210576861252,0.22788053440263828
-0.12713814360518025,-0.2853505960351752,-0.036171415469656305
-0.6985455305947547,2.7663817272820492,0.5659657412484733
-0.8890146595912795,0.0416207243202417,0.9361320261161761
0.00619024669238711,0.6410681449718394,-0.3742566223154914
-1.384234394982244,-0.7213123565090644,1.5654147103912706
1.8156469721593729,-1.2117693370421898,-1.2527846050681724
-0.10809123070552777,2.275924746748924,-0.17930237895183468
1.1490050206715359,-0.3670934261240294,-1.1540735957701185
0.17761246278925943,-0.31259820606479327,-0.33723999382872116
0.7490198497788338,-0.0673697157982306,-0.9443127010117536
0.8442544142770962,-0.2853505960351752,-0.7419551319507427
1.3966148883670182,-0.585074306360974,-1.1565413710025698
-1.1747183530860668,-1.320759777160662,1.602431338878041
-0.5842640531968398,-0.5033314762721198,0.17112170405625718
0.8442544142770962,-1.2117693370421898,-0.9221027239196914
1.2823334109691034,-0.4215886461832656,-1.349027839133775
0.7109260239795289,-1.1845217270125716,-0.9912004304283292
-0.7556862692937121,-0.557826696331356,-0.34711109475852653
-0.393794924200315,-0.25810298600555714,0.2871071399814707
-0.12713814360518025,-0.5033314762721198,0.7140322551955545
