feat_28,feat_48,feat_64,feat_105,feat_128,feat_153,feat_241,feat_281,feat_318,feat_336,feat_338,feat_378,feat_433,feat_442,feat_451,feat_453,feat_472,feat_475,feat_493
-0.6666225173338163,0.7516757246284425,-1.4662250549658573,0.704996867559131,1.1121130992903778,-1.3351686938246832,0.48068000284539947,-1.6816941563128986,-0.688229791140385,-1.5746834673983527,0.40642306368800557,0.7025634140262574,-1.380285859342832,1.2201341620213721,-0.7235353611040899,0.11325185498013803,1.0782125213693254,0.5969086895934825,0.08147380136724332
1.217822761348355,-1.6350127241220223,-0.7875069366772051,0.493438441406502,0.40500741027236853,0.838457566320211,0.8572198439284113,0.9041068528447713,1.393682398132262,-0.8701116832183988,-1.4225257709088721,-1.5670730704403981,1.00780234544907,-0.9752294772673422,1.407419736288837,-0.053562439414439146,-1.1294126921373884,0.746395522562107,-0.05859577118389096
0.7467114416778122,1.784377457260855,-0.21059653613185064,0.8485543710198435,0.7585602547813731,-1.1291377686924657,1.101970740632369,-1.13319091194612,0.7563623401916557,-0.19449490386775814,-0.04555854486179756,2.32373233150244,-1.176424671128889,-1.0265230202413778,0.9812287168102516,-1.2651609987013681,-0.9942519647798345,1.031779476411299,-1.2647504237075473
-0.6666225173338163,1.0500117807222504,-0.9119385916967914,1.0978910875568706,0.9353366770358755,1.9304214695209634,1.8927044069066938,1.4917889003806055,-0.7094737930717385,-0.8701116832183988,-2.0111529820434995,1.3339660450432969,1.226225047106866,-1.067557854620606,-0.8300831159737363,0.32396464789960394,-1.1744662679232396,1.9830593225752733,0.29935980311345217
1.217822761348355,-0.8318002654079236,0.6491130803671089,-1.1159167289688545,-1.097592178890901,-1.8914521916816702,-1.0254793614866478,-1.7012835578974266,1.5423904116517366,0.7996269286053275,1.278852680191114,-0.8674106955296246,-1.7588852088830116,-0.1647914982775832,1.407419736288837,-1.5987895874905225,-0.16076081274158543,-0.9251390642688759,-1.5448895688098159
-0.26281281475906526,-1.1989831036772258,-0.2784683479607159,-0.5719093474335227,-0.5672629121273942,0.8075529275503783,0.9890087883074654,0.9628750575983548,-0.24210575058196063,-0.24275324524994676,-0.8759433605695753,-1.225774350971728,0.9932408320052171,-0.7290204709919724,-0.29734434162550455,-0.28183463174386053,-0.8590912374222806,0.9502412038829585,-0.3620798450446819
-0.06090796347168977,0.4992375233182971,-1.454913086327713,0.6143289706365758,0.7585602547813731,-0.5934573633487003,1.930358391014995,-0.6826346755019808,-0.09339773706248586,-1.140358394958655,-0.6552081563940901,0.5319140542919225,-0.5648411064870605,-0.6161746764490946,-0.08424883188621186,-0.8788542116823472,-0.5437162069213215,1.4666502632291158,-0.9534847069272488
-0.5320192831422326,-0.3498727901794644,0.8414165472155604,-0.6323546120485596,-0.5672629121273942,1.3638364254073654,-0.4794965919162807,1.139179671859105,-0.5395217776209101,0.780323592052452,-0.2978273496337807,-0.372527552300053,1.226225047106866,-0.06220441232951241,-0.5104398513647973,0.6839323358036915,-0.07065366116988282,-0.46308885327494576,0.7195685207668551
0.3429017391030612,1.9220710216118435,1.1694636377217422,-0.29234999858897726,-0.3020982787456407,-1.747230544089118,-0.743074480674389,-1.564157746805732,0.373970305427292,0.9733569575812064,2.014636694109398,2.0336284199540704,-1.8171312626584237,0.09167621659259374,0.3419421875923735,-1.3266188966362122,0.06450706618767109,-0.7620625192121947,-1.2180605661905024
1.2851243784441468,1.1188585628977448,-0.48208378344731156,0.8334430548660844,0.8469484659086244,-1.2939625087982396,1.2714136691197244,-1.2115485182842314,1.393682398132262,-0.43578661077870123,-0.28731614943494804,1.811784252299435,-1.2929167786797136,-1.5804932843609598,1.3008719814191907,-2.0026557739194986,-1.6475288136746784,1.1948560214679804,-1.9261900718656813
1.1505211442525631,1.3253989094242271,1.9613014423918367,-0.47368579243408787,-0.478874701000143,-1.0467253986395786,-1.3267112343530574,-1.2115485182842314,1.2237303826814334,1.8034004293548507,1.699300688144419,1.3851608529635975,-1.0599325635780645,-0.277637292820461,1.3008719814191907,-0.747158716107681,-0.2733947522062137,-1.4143686994389197,-0.7511619910200549
1.0832195271567715,-0.2810260080039702,-0.5499555952761768,1.2792268814019812,1.3772777326721313,0.5912204561615501,-0.5736315521870337,0.531908222738743,1.1812423788187265,-0.4550899473315767,-0.7708313585812491,-0.27013793645945205,0.4981493749142129,0.04038267361855836,1.0877764716798979,1.3160707145620891,0.019453490401819783,-0.5853962620674567,1.5210777414761234
-0.1282095805674816,-0.2810260080039702,-2.2015030164452307,0.9467779260192785,0.8469484659086244,-1.015820759869746,1.7232614784193385,-0.8981180929317866,-0.1146417389938394,-2.404726939171997,-0.7708313585812491,-0.304267808406319,-1.0890555904657708,-0.010910869355477028,-0.08424883188621186,-0.7910572146325698,-0.0030732974911058682,1.928700474223046,-0.7978518485370997
-0.7339241344296081,-0.7400045558405981,0.33237795849907115,-0.934580935123744,-0.9208157566363988,-1.0879315836660222,-1.4396731866779608,-1.035243904023481,-0.7094737930717385,0.44251520237713166,1.8254350905304106,-0.8503457595561911,-1.0453710501342115,1.7433283003565332,-0.6169876062344436,0.3854225458344481,2.024337612872203,-1.3735995631747495,0.3149230889524671
0.7467114416778122,0.7516757246284425,-0.30109228523700426,1.3850060944782958,1.1121130992903778,0.5294111786218848,0.21710211408729121,0.531908222738743,0.650142330534888,-0.3296182597378863,-1.0756561643473954,0.95853745362776,0.48358786147035987,-0.5956572592594804,0.6615854522013126,0.5434571405240476,-0.5887697827071727,0.3115247357442903,0.4939008761011387
0.6794098245820204,-0.8776981201915864,-0.617827407105042,0.5312167317909,0.4933956213996197,-0.614060455861922,-0.7619014727285396,-0.6434558723329251,0.8413383479170699,-0.5805616349252671,0.30131106169967925,-0.8332808235827576,-0.5357180795993545,0.5635768119537193,0.5550376973316662,0.6663729363937361,0.7628374908683663,-0.6669345345957973,0.6650970203303028
-0.5320192831422326,1.2106542724650702,0.8866644217681372,-0.29234999858897726,-0.3020982787456407,-1.1497408612056874,-1.1007873297032502,-1.0940121087770647,-0.5607657795522637,0.7610202554995765,1.6572558873490886,1.2827712371229965,-1.161863157685036,0.8610793612031246,-0.6169876062344436,0.14837065380004902,1.4836947034419872,-1.0610361851494436,0.22932501683788506
0.4775049732946449,1.3483478368160586,1.1468397004454538,1.2112259587100647,1.1121130992903778,2.9708776414386615,-0.6677665124577866,2.6867423970368014,0.4377023112213526,1.1567386548335232,-1.6327497748855249,1.1121218773886614,3.2211523889147355,-0.8623836827244644,0.44848994246201984,2.0623451894851974,-0.8590912374222806,-0.626165398331627,2.4860014634950485
-0.5320192831422326,0.5451353781019599,-0.8666907171442145,0.6067733125596961,0.8469484659086244,1.2299163240714241,1.3090676532280254,0.9041068528447713,-0.5182777756895567,-0.9666283659827761,-1.6747945756808553,0.6513686061059569,0.8330641841228333,-0.7495378881815866,-0.5104398513647973,0.17470975291498225,-0.768984085850578,1.398701702788832,0.13594530180379555
-0.5320192831422326,-0.7629534832324294,0.9432242649588582,-1.916816485118093,-1.5395332345271568,-0.6243620021185329,-0.8372094409451419,-0.7218134786710363,-0.5820097814836173,0.8478852699875161,1.6362334869514232,-0.8162158876093241,-0.7250177543694443,0.6764226064965971,-0.6169876062344436,-0.6242429202379927,0.7177839150825149,-0.9659082005330463,-0.618874061388428
-1.8780516250580692,-0.07448566147748768,-0.6517633130194747,-0.8288017220474294,-0.7440393343818965,-0.6037589096053112,1.1207977326865195,-0.7022240770865085,-1.9203819031588902,-0.4840449521608899,0.5956246672669929,-0.06535870477825004,-0.5939641333747667,0.5943529377381405,-1.4693696451916143,-1.0720076051918577,0.6051499756178867,1.5074193994932863,-0.9768296356857712
-1.8107500079622774,0.3385950315754774,0.6830489862815415,-1.4861439747359553,-1.627921445654408,-1.0570269448961895,-0.08412975877911827,-1.0156545024389534,-1.7291858857767084,0.7417169189467011,1.7623678893374148,0.6001737981856564,-1.2201092114604484,0.9328903213667741,-1.4693696451916143,-1.1159061037167464,0.8754714303329945,-0.09616662689741289,-1.0546460648808458
-1.0031306028127756,-1.4514213049873712,-1.3870412744988478,-0.9119139608931052,-0.7440393343818965,-0.2844109756503741,1.516164565823682,-0.29084664381142467,-1.0918658278361022,-1.1982684046172816,-0.15067054685012388,-1.362293838759196,-0.2736108376099993,0.1942633025406645,-1.1497263805826754,-1.0544482057819022,0.17714100565229934,1.5345988236693997,-0.9534847069272488
-1.4742419224833183,0.29269717679181456,0.10613858573618708,0.06276593102436433,0.05145456576336392,0.8487591125768218,-0.19709171110402182,1.0216432623519383,-1.4955018645318194,0.07575180787249813,-0.14015934665129123,0.3953945665044545,0.7165720765720088,0.8303032354187033,-1.5759174000612608,1.254612816627245,1.100739309262251,-0.1912946115138103,1.2331569534543474
-1.4069403053875265,0.9352671437630936,-1.0476822153545218,0.5085497575602612,0.4933956213996197,-0.933408389816859,0.42419902668294773,-0.9568862976853699,-1.4955018645318194,-0.9183700246005875,0.40642306368800557,0.95853745362776,-0.9580019694710932,1.7638457175461473,-1.4693696451916143,0.4907789422941811,1.5738018550136896,0.2435761753040064,0.5561540194571983
1.4197276126357306,1.4171946189915527,-0.0861648811122644,2.2236841410119323,1.819218788308387,1.2196147778148132,0.31123707435804415,1.158769073443633,0.9050703537111304,-0.08832655282694318,-1.8324625786633448,1.7947193163260013,1.1534174798876007,-1.3855778210596252,1.0877764716798979,1.0351203240028013,-1.602475237888827,0.42024243244874443,0.8051665928814371
1.0832195271567715,-0.5793620640977784,0.9997841081495792,-1.2670298905064468,-1.5395332345271568,-1.170343953718909,-0.648939520403636,-1.368263730960454,1.244974384612787,1.2918620107036514,1.0896510766121266,-0.6285015919015555,-1.2637937517920075,-0.6879856366127441,1.1943242265495442,-1.8270617798199438,-0.6112965706000985,-0.6669345345957973,-1.7238673559584874
-0.8012257515254,-0.7170556284487667,1.259959386826896,-1.2821412066602058,-1.2743686011454034,1.0238853989392067,-0.7807284647826902,0.7278022385840212,-0.7094737930717385,0.992660294134082,0.564091066670495,-0.7820860156624571,0.8621872110105394,0.3789200572471919,-0.7235353611040899,0.3942022455394259,0.3798820966886302,-0.7756522313002515,0.2837965172744373
