radius_mean,texture_mean,perimeter_mean
-0.5964512103099744,1.3282131128562233,-0.5805714146522838
-0.3893366864919345,-0.6153188143167831,-0.38674314838525503
-0.520145859429644,-0.3258061218685448,-0.548925983425014
1.635480302939693,1.109892066091978,2.0337367726105557
-0.3975122598005411,-1.3082508323076474,-0.41561960438013906
0.4145946888544046,0.24135398874726458,0.3525732386618394
-0.6455046501616153,-0.4515780292435992,-0.6731343009920486
0.21565573834497187,-0.5559924429134557,0.15558042927208374
1.7063352716142859,0.5901930525988304,1.6421245611730908
0.5426786706892458,-0.764821270253168,0.5543128627356853
2.0633353060901176,0.4027217189643151,2.1761412131332714
0.24563284047653014,1.529922775627536,0.22599151375275947
-0.26670308686283206,-0.8241476416564955,-0.3250345574920791
-0.5773748725898916,-1.5550485373454892,-0.611030142208531
1.2621291218466468,0.1630431784948728,1.1318419826333626
0.15842672518472375,-1.0804375661188699,0.1021787640760659
-0.29122980678865257,-0.8858470679159559,-0.20082623992504445
0.3110374269453849,-0.4800546875171966,0.43168681673001436
-0.21219926480545284,-0.5559924429134557,-0.26925948495401536
0.13935038746464104,-1.2607897351849853,0.23469400734025866
-0.24762674914274935,-1.0756914564066038,-0.2985315088392404
-0.6128023569271882,-1.9893175760178459,-0.6387198945323923
0.005816023424062608,0.2935611955821933,0.004869063052210442
0.28378551591669554,2.687973545420488,0.439598174536832
-0.5392221971497267,-0.9689039878806142,-0.5647486990386485
0.8642512208277814,0.8939440741838661,0.7402297711958964
-0.7844893964079316,-0.2617336407529513,-0.7261403982977254
-1.089710799929254,-0.4183552612577357,-1.074635709688036
-0.2830542334800454,0.34339534756098766,-0.24948109043697161
-0.8117413074366214,2.3913416884038505,-0.8550955305488507
1.341159663829847,1.6604407927148566,1.456207652712879
-0.5937260192071054,-0.8644895742107581,-0.6066788954147814
0.19657940062488916,0.7681721668088126,0.38817434879251783
-0.24490155803988048,0.23423482417886587,-0.19647499313129485
-0.7272603832476839,1.1003998466674458,-0.7028018927676142
0.5699305817179346,0.33627618299258893,0.578046936156138
-0.34845881994890016,-0.8004170930951645,-0.3380882978733279
0.18840382731628202,0.21762344018593413,0.15162475036867523
-0.5801000636927606,-1.1065411695363339,-0.563561995367626
1.2512283574351712,0.5071361326341717,1.2109555607015374
-1.17255660945647,0.025405996839152754,-1.1209171528579183
-1.4837734334041035,-0.5820960463309197,-1.4642700816737975
-0.8771458939054757,-0.3969977675525379,-0.85034871586476
-0.5446725793554645,0.2911881407260598,-0.5959985623755779
-0.26397789575996267,1.4136430876770147,-0.3238478538210564
2.848190343716374,0.5474780651884347,2.896074773553663
0.5399534795863764,0.5332397360516355,0.5503571838322767
-1.6241207752018543,0.3339031281364555,-1.5433836597419723
-0.6727565611903047,-0.6224379788851819,-0.6948905349607966
1.7417627559515818,-0.36140194471054177,1.606523451042412
1.7608390936716647,-0.4610702486681314,1.6816813502071783
1.0386634514113933,0.3244109087119233,1.009215936627691
-0.4683672284751337,-1.5336910436402913,-0.5323121320306972
0.08212137430439342,0.5142552972025712,0.0776535548749315
-0.4792679928866097,-1.0092459204348772,-0.5410146256181964
-0.9752527736087581,-0.08138147168683643,-0.9100794673062322
-0.3838863042861967,0.5023900229219056,-0.40612597501195824
0.11209847643595168,0.8037679896508088,0.1623050834078787
0.3491901023855503,0.04439043568821797,0.37235163317888315
-0.8444436006710485,-1.087556730687269,-0.8732916535045312
-1.2101642466760614,-1.7377737612677375,-1.2281160511402953
-1.2924650179827033,-0.23088392762322127,-1.2842866915686997
-0.14134429613086028,-0.983142317017413,-0.15889604354891165
0.11754885864168946,-0.8549973547862258,0.015549396091414461
-0.160420633850943,-0.34479056071761,-0.23919632528810925
1.959778044181098,-0.9950075912980786,1.9388004789287467
-1.0924359910321226,-1.0472147981330064,-1.0971830794374662
-0.3593595843603762,-0.30682168301948043,-0.3598445318420759
0.7852206788445812,0.40509477382044856,0.7718752024231662
0.6598618881126104,2.0852176119626806,0.6334264408038601
0.5672053906150663,0.6139236011601609,0.6017810095765903
-0.0977412384849571,1.233290918610899,0.0017045199294835132
1.6409306851454306,1.7885857549460435,1.6381688822696812
2.0251826306499523,0.7088457954054852,2.0614265249344177
1.7172360360257615,0.5142552972025712,1.5907007354287768
-1.3205344863422535,0.62816193029696,-1.3163276906863106
-0.8280924540538347,-1.2394322414797874,-0.8325481607994211
-0.13316872282225362,-0.764821270253168,-0.17590546283356898
-0.33210767333168634,-0.23800309219162083,-0.32068331069832895
1.4637932634589494,0.9295398970258631,1.448296294906062
-0.7490619120706355,-0.9261890004702186,-0.7605548047573816
1.3656863837556676,-0.7956709833828984,1.3454486434174344
1.164022242143365,0.6210427657285604,1.104152230309501
-0.8062909252308831,0.1345665202212754,-0.8048584084755598
0.22110612055070966,0.6685038628512222,0.2073998229067384
-0.1985733092911084,-0.23563003733548737,-0.22495588123583776
-1.4033802958694694,-0.4658163583803983,-1.3250301842738097
1.2185260642007436,-0.401743877264804,1.2426009919288072
-0.19039773598250123,0.36237978641005286,-0.1537536609744799
-0.9834283469173648,-0.23088392762322127,-1.0073891683300877
-0.8498939828767863,-1.059080072413672,-0.8693359746011221
-1.0597336977976957,1.9736840337244252,-1.0528794757192879
1.883472693300767,1.7268863286865834,1.9941799835764684
-0.4683672284751337,0.14168568478967497,-0.46902126957615686
-1.2055314218011839,2.113694270236278,-1.210711063965297
-0.6237031213386637,-0.2237647630548217,-0.5920428834721694
-0.10864200289643314,-0.831266806224895,-0.15494036464550257
-0.05958856304479169,-0.5322618943521245,-0.033896590201194864
-0.23945117583414222,0.5403589006200351,-0.2787531143221967
1.5319230410306732,0.5379858457639016,1.4799417261333314
-1.2567650145351201,-0.8027901479512977,-1.2688595438454056
1.749938329260189,2.3818494689793175,1.8913323320878412
3.554014839359431,0.6115505463040282,3.5527174715195144
1.635480302939693,0.05862876482501624,1.6421245611730908
-0.36753515766898287,-0.8455051353616932,-0.371711568552302
1.2648543129495162,0.6352810948653587,1.2426009919288072
1.0386634514113933,-2.1150894833928997,1.2069998817981282
0.30558704473964715,1.4183891973892808,0.4000413855027445
0.9541825272224562,0.34339534756098766,0.9933932210140564
-1.2270604315138487,-1.4601263431001652,-1.1141924987221234
0.7824954877417128,-0.050531758557106406,0.8351660648777065
2.428510913874556,0.12744735565287585,2.3660138004968907
-1.229240584396144,-0.28309113445814915,-1.235236273166431
-0.24762674914274935,-0.539381058920524,-0.30604729875571696
-0.6972832811161257,-0.2641066956090848,-0.6292262651642115
-1.0679092711063023,-0.6437954725903806,-1.0457592536931526
-0.4710924195780031,-0.6841374051446428,-0.37329384011366573
-1.749207046823539,1.2451561928915647,-1.7550124810743404
1.3629611926527982,0.7586799473842796,1.3929167902583395
0.1093732853330828,-1.3367274905812443,0.07923582643629525
0.2102053561392336,-0.40886304183320354,0.18050120636355865
1.0277626869999177,0.17016234306327235,0.8668114961049764
0.883327558547864,1.4872077882171404,0.8786785328152025
-0.5255962416353818,-0.3210600121562787,-0.5544639338897862
1.5291978499278038,1.3827933745472847,1.5076314784571934
-0.5937260192071054,2.1208134348046777,-0.6137991174409174
-1.2090741702349135,-0.8597434644984919,-1.2178312859914326
-0.06503894525052994,-1.4530071785317662,-0.078200193919373
-0.7926649697165387,-1.502841330510561,-0.7565991258539732
-1.0052298757403164,-0.16206533679536167,-1.005806896768724
-0.8825962761112139,-0.16681144650762778,-0.8661714314783953
-0.1549702516452052,1.349570606561421,-0.16759853713641085
1.0631901713372136,0.6044313817356286,0.9933932210140564
-0.5065199039152991,-1.6381054573101475,-0.5315209962500156
-1.3009131104015974,0.5712086137497652,-1.2929891851561988
-1.2461367692339314,-0.5820960463309197,-1.2122933355266605
-1.0951611821349916,0.07049403910568189,-1.09006285741133
0.019441978938407534,0.5759547234620312,0.053128345673797095
-0.35118401105176905,-1.4648724528124317,-0.41126835758638947
1.221251255303613,-0.5156505103591927,1.151620377150406
-1.1305886664722882,0.47154030979217554,-1.150980312523825
-0.032336652016102314,-0.5014121812223944,-0.10035199577846206
-0.1549702516452052,1.2807520157335615,-0.1790700059562959
-1.2251527977418404,0.011167667702354478,-1.2356318410567722
-0.7926649697165387,-0.9000853970527546,-0.747896632266474
1.3575108104470603,1.734005493254983,1.3414929645140259
