linolenic,other,oleic
-1.0180493444581526,-1.0231146942284237,0.31409682461642247
-1.3024494528312476,1.1665368718035158,3.066105437607848
-0.5646578673416248,-1.0961030797628217,-0.5033314762721198
-0.12363161232827505,0.509641401993934,-0.6395695264202101
0.15252501464270102,0.21768785985634212,-0.8847980166867728
-1.5456321541937488,-1.0961030797628217,-1.0755312868940994
-1.1581885282941704,1.604467185009904,0.45033487476451284
0.4905077521295672,-1.0231146942284237,-0.585074306360974
0.8490991931217302,0.2906762453907401,-0.557826696331356
-1.5538756355958674,-1.0231146942284237,-0.9120456267163909
0.6017947510581695,1.093548486269118,-0.012874495738994447
-0.6306057185585744,1.3855020284067099,-0.04012210576861252
1.0964036351852908,0.582629787528332,-0.09461732582784867
-1.5744843391011643,-1.0961030797628217,-0.6395695264202101
1.611621222817709,-1.0231146942284237,0.3685920446756586
-0.8325710129104822,-0.07426568228124983,0.23235399452756822
0.7089600092857125,-1.0961030797628217,0.06886833434985978
0.7089600092857125,0.2906762453907401,-2.083692857989968
-0.6470926813628117,0.36366463092513807,-1.0755312868940994
-0.10302290882297832,0.4366530164595361,-1.1845217270125716
0.523481677738042,-1.0961030797628217,-0.44883625621288364
-0.8943971234263725,-1.0231146942284237,0.5865729249126032
1.6281081856219461,-1.0231146942284237,0.2596016045571863
0.9603861920503325,1.2395252573379139,-0.5305790863017379
0.3297598647882528,-1.0231146942284237,-0.25810298600555714
-0.6677013848681085,2.261362654819486,0.6955633650310755
-1.5332669320905707,-1.0961030797628217,-1.5932358774568427
-1.5744843391011643,-1.0961030797628217,-0.7758075765683006
0.4492903451189738,0.2906762453907401,-0.44883625621288364
-1.0180493444581526,-1.0961030797628217,0.5865729249126032
0.2184728658596505,1.677455570544302,0.6683157550014575
-0.8119623094051855,-0.0012772967468518404,3.338581537904029
0.8532209338227895,0.801594944131526,-0.585074306360974
1.0840384130821128,1.02056010073472,0.7773061951199297
0.34212508689143084,1.9694091126818938,1.267763175653055
0.5399686405422793,0.6556181730627301,-0.012874495738994447
0.9768731548545698,0.801594944131526,0.20510638449795016
-0.49871001612467536,2.11538588375069,-0.3943410361536475
1.302490670238258,0.801594944131526,-0.31259820606479327
0.9109253036376204,0.582629787528332,-0.3943410361536475
1.611621222817709,0.801594944131526,-1.34800738719028
-0.8985188641274318,-0.0012772967468518404,0.7773061951199297
0.11542934833316691,0.509641401993934,0.09611594437947785
1.339586336547792,-1.0961030797628217,0.39583965470527666
0.9686296734524511,0.21768785985634212,-1.4569978273087525
0.012385830806683311,-1.0231146942284237,-0.23085537597593905
0.5440903812433387,0.874583329665924,-0.23085537597593905
0.5729425661507541,-0.9501263086940257,-0.5033314762721198
0.0948206448278702,-1.0961030797628217,-0.5033314762721198
-0.44100564630984457,1.7504439560786997,-0.4760838662425017
1.026334043267282,0.947571715200322,-0.2853505960351752
0.9274122664418577,-0.2932308388844438,-1.2390169470718078
1.2200558562170711,0.582629787528332,-0.8847980166867728
-1.512658228585274,-1.0231146942284237,-1.1845217270125716
-1.9248322986912085,-1.0231146942284237,-0.23085537597593905
-0.770744902394592,0.874583329665924,1.8944582063342708
0.5440903812433387,1.3125136428723119,-0.04012210576861252
0.8903166001323236,-0.07426568228124983,-0.7485599665386825
0.3833424939020243,0.2906762453907401,-0.5033314762721198
-0.6182404964553964,0.2906762453907401,0.014373114290623627
-1.1829189725005265,-1.0231146942284237,2.2214295266896875
0.8202470082143147,-0.9501263086940257,-0.6395695264202101
1.3601950400530889,-1.0231146942284237,-0.3943410361536475
-0.08241420531768161,0.874583329665924,-0.6395695264202101
-0.8820319013231944,0.874583329665924,0.9407918552976382
0.8573426745238488,-1.0231146942284237,-0.7485599665386825
1.2777602260319019,-0.0012772967468518404,0.7773061951199297
1.5374298901986407,0.874583329665924,0.7228109750606936
-1.4714408215746806,-1.0231146942284237,-0.23085537597593905
-0.9685884560454406,1.02056010073472,-0.9120456267163909
-0.614118755754337,1.02056010073472,1.0770299054457286
0.05360323781727675,-0.9501263086940257,-0.5033314762721198
0.5523338626454574,-1.0231146942284237,-0.14911254588708484
-0.6470926813628117,-1.0961030797628217,0.5865729249126032
1.3808037435583855,0.874583329665924,-1.5932358774568427
1.2406645597223678,0.947571715200322,0.7500585850903116
-1.5209017099873927,-0.9501263086940257,-1.1027788969237173
-0.7995970873020075,1.3125136428723119,1.7037249361269442
0.6718643429761784,-1.0231146942284237,-0.23085537597593905
0.6141599731613475,-1.0231146942284237,0.150611164438714
-1.5456321541937488,-1.0231146942284237,-1.1027788969237173
0.8326122303174928,0.801594944131526,-0.8575504066571548
-1.0180493444581526,-1.0231146942284237,0.5865729249126032
-1.5209017099873927,-0.9501263086940257,-1.1845217270125716
0.2638120135713033,1.7504439560786997,-0.14911254588708484
-0.6347274592596337,0.801594944131526,0.6683157550014575
-1.8630061881753184,-1.0961030797628217,-0.3670934261240294
-0.4574926091140819,1.458490413941108,0.20510638449795016
0.9397774885450357,0.801594944131526,0.5593253148829851
-1.2653537865217135,-1.0231146942284237,-0.23085537597593905
1.35195155865097,-1.0961030797628217,-0.7213123565090644
0.8944383408333829,1.531478799475506,1.1860203455642009
1.673447333333599,-1.0961030797628217,0.31409682461642247
0.8779513780291456,-0.2202424533500458,0.6683157550014575
1.0964036351852908,-0.0012772967468518404,-1.4569978273087525
-1.129336343386755,0.728606558597128,0.150611164438714
0.3998294567062617,-0.9501263086940257,-0.44883625621288364
0.5605773440475761,0.36366463092513807,0.17785877446833206
1.7022995182410143,0.21768785985634212,0.6138205349422213
1.1912036713096557,1.02056010073472,0.3685920446756586
-1.5538756355958674,-1.0961030797628217,-1.1845217270125716
1.4756037796827506,-0.9501263086940257,0.45033487476451284
0.5440903812433387,-0.9501263086940257,0.06886833434985978
0.26793375427236266,0.509641401993934,-0.14911254588708484
-0.7377709767861174,0.874583329665924,-0.20360776594632096
-1.4796843029767992,0.509641401993934,1.7309725461565624
0.906803562936561,0.4366530164595361,-0.6940647464794463
0.8655861559259675,-0.2932308388844438,-1.7022263175753152
1.3601950400530889,-0.9501263086940257,0.12336355440909592
0.34212508689143084,-0.9501263086940257,-0.8030551865979186
-1.3890060075534938,-1.0961030797628217,0.0416207243202417
0.5399686405422793,-1.0961030797628217,-0.4215886461832656
0.5482121219443981,-0.9501263086940257,0.06886833434985978
-1.1004841584793397,-1.0961030797628217,1.1315251255049648
-0.8078405687041261,0.947571715200322,-0.12186493585746674
0.2761772356744813,1.3855020284067099,-1.1027788969237173
-1.512658228585274,-1.0231146942284237,-1.4569978273087525
0.8779513780291456,0.4366530164595361,0.09611594437947785
1.7022995182410143,-0.9501263086940257,1.1860203455642009
-0.11538813092615635,0.6556181730627301,1.4312488358307636
-1.5538756355958674,-1.0231146942284237,-0.9120456267163909
0.5605773440475761,-0.9501263086940257,-0.5033314762721198
-0.9356145304369659,-1.0231146942284237,0.0416207243202417
1.03869926537046,-0.14725406781564782,-0.585074306360974
-0.8119623094051855,0.14469947432194413,0.8590490252087839
-1.5167799692863333,0.6556181730627301,0.45033487476451284
1.6940560368388957,-1.0231146942284237,0.5865729249126032
-0.15248379723569044,-1.0231146942284237,-0.7758075765683006
-0.6099970150532776,0.874583329665924,1.4857440558899997
1.2489080411244866,0.801594944131526,-1.4297502172791343
1.372560262156267,0.874583329665924,-1.5932358774568427
0.762542638399484,1.093548486269118,-0.12186493585746674
-0.2225533891536993,1.9694091126818938,-0.5033314762721198
0.7172034906878312,-0.07426568228124983,-1.6204834874864609
-1.5538756355958674,-1.0231146942284237,-0.23085537597593905
1.35195155865097,-1.0961030797628217,0.5865729249126032
-1.1334580840878143,0.874583329665924,0.5865729249126032
-1.5456321541937488,-1.0961030797628217,-1.0482836768644812
1.384925484259445,0.509641401993934,-1.9747024178714958
-1.430223414564087,-1.0231146942284237,0.31409682461642247
0.6801078243782971,-1.0961030797628217,-0.5033314762721198
-0.770744902394592,-1.0961030797628217,-0.23085537597593905
0.7007165278835937,-1.0231146942284237,0.12336355440909592
0.9232905257407984,0.582629787528332,-0.8575504066571548
0.523481677738042,1.1665368718035158,-0.12186493585746674
-1.3890060075534938,-0.9501263086940257,1.4040012258011454
