linoleic,palmitoleic,other
1.0342036611317509,-0.36611380145467465,-1.0784814923424746
0.07631354189718159,-0.788891567368654,-1.0784814923424746
-0.3048876280022899,1.0548892450895337,0.8247211412030687
0.5210482401132317,0.6908306133302737,-1.0784814923424746
-0.6763144089299801,0.5029293840351718,0.6132541819202306
-0.7080811730882693,0.6790867864993299,0.6132541819202306
0.23514736268862804,-0.9239455759245084,-0.9375035194872492
-1.7099560426958547,1.2604062146310515,0.3312982362097797
-0.11184344580960882,0.5968799986827228,0.260809249782167
-0.8204866462637546,-0.38960145511656236,-0.9375035194872492
-0.8571406049079345,0.6086238255136667,-0.021146695928283867
-0.44905986533606435,-0.5716307709961924,-1.007992505914862
-0.8522534104220438,0.6379833925910263,0.6837431683478433
0.6676640746899515,-0.28977892705353947,0.47227620906500517
0.0934187225977989,-0.9826647100792278,-1.0784814923424746
1.6084490132239035,-0.9826647100792278,-1.007992505914862
1.5669078600938329,-0.8065073076150697,-1.007992505914862
-1.1454850795754834,0.6262395657600824,1.8820559376172596
0.29379369651931597,-0.2662912733916517,0.40178722263739247
-0.49793181019497096,0.6086238255136667,0.260809249782167
-1.3263112755534379,1.8006222488544694,-0.021146695928283867
1.6084490132239035,-0.7477881734603504,-1.007992505914862
0.29379369651931597,-0.8241230478614856,-1.0784814923424746
1.5717950545797237,-0.8065073076150697,-1.0784814923424746
-0.8131558545349186,0.6027519120981947,0.04934229049932885
1.486269151076637,-0.7184286063829908,-1.007992505914862
-0.742291534489504,0.4031068559721489,-0.1621246687835093
1.1319475508495642,-1.246900813775465,-1.0784814923424746
1.2052554681379242,-0.48355206976411336,-1.007992505914862
1.522923109720817,-1.0707434113113068,-0.9375035194872492
1.5962310270091769,-0.9239455759245084,-0.9375035194872492
0.10808030605547088,0.5322889511125315,0.6837431683478433
-0.971989675326365,1.031401591427646,0.6132541819202306
-0.49793181019497096,0.09189544495213632,-0.1621246687835093
-2.118036782267725,2.6285620404360124,0.8247211412030687
1.0659704252900402,-1.4054424759932072,1.9525449240448722
0.13984707021376017,-1.1294625454660263,-1.007992505914862
1.1075115784201108,-1.1881816796207456,-1.007992505914862
1.241909426782104,-1.7988606748298268,0.6132541819202306
0.1178546950272522,-0.8241230478614856,-1.007992505914862
0.11296750054136154,-0.7477881734603504,-1.0784814923424746
0.16917023712910415,-1.1177187186350823,-0.9375035194872492
-1.6195429447068774,1.3484849158631305,0.8247211412030687
1.5913438325232863,-1.593343705288309,0.9656991140582942
-2.179126713341358,2.9926206721952724,0.47227620906500517
0.5210482401132317,-0.3073946672999553,-1.007992505914862
-0.4857138239802443,0.5322889511125315,0.260809249782167
0.2058241957732841,-0.28390701363806753,0.8247211412030687
-1.223680191349734,1.207558993891804,0.8247211412030687
1.2541274129968307,-0.7771477405377101,-1.007992505914862
1.0342036611317509,-0.8358668746924295,-1.0784814923424746
-0.2780080583298913,-0.15472491849768497,0.6132541819202306
-1.4704835128872122,2.1000898330435382,0.3312982362097797
0.24980894614630003,-0.6655813856437434,-1.007992505914862
0.789843936837218,-1.3056199479301842,-0.9375035194872492
1.3763072751440972,-1.857579808984546,2.9393907340314507
-0.5419165605679869,-0.5422712039188327,-0.9375035194872492
-0.971989675326365,1.3543568292786023,0.04934229049932885
0.6676640746899515,-0.424832935609394,-1.0784814923424746
1.6451029718680834,-0.9415613161709243,-1.007992505914862
-0.6518784365005268,0.31502815474006984,-0.30310264163873474
1.4007432475735504,-0.5422712039188327,-0.9375035194872492
1.2541274129968307,-1.5992156187037811,-0.9375035194872492
0.1911626123156121,-1.0883591515577227,-1.0784814923424746
-0.26090287762927394,-0.8534826149388453,-1.0784814923424746
0.8582646596396872,-0.04315856360371819,0.6837431683478433
1.6451029718680834,-0.9533051430018682,-1.007992505914862
0.02744159703827499,-0.7184286063829908,-1.007992505914862
-0.6469912420146361,0.7965250548087686,0.6837431683478433
1.5717950545797237,-0.8358668746924295,-1.007992505914862
0.2155985847450654,0.13299883886043987,0.9656991140582942
-0.7007503813594333,0.479441730373284,-0.30310264163873474
0.7654079644077647,-1.246900813775465,-0.9375035194872492
0.0689827501683456,-0.7595320002912943,-1.007992505914862
1.4740511648619103,-0.7184286063829908,-1.0784814923424746
0.716536019548858,-0.9533051430018682,-0.9375035194872492
1.0586396335612043,-1.0120242771565875,-0.9375035194872492
-0.7593967151901213,1.0959926389978372,1.3886330326239704
0.18627541782972143,-0.8299949612769575,-0.9375035194872492
-1.9738645449339502,2.6990250014216755,-0.09163568235589659
1.3274353302851907,-0.48355206976411336,-1.007992505914862
-0.9255613277104038,0.6262395657600824,0.47227620906500517
1.5840130407944502,-0.8358668746924295,-1.007992505914862
0.7409719919783113,-1.3056199479301842,-0.9375035194872492
-1.4216115680283057,1.6538244134676712,0.9656991140582942
1.153939926036072,-0.9826647100792278,1.529611005479196
1.3763072751440972,-0.3073946672999553,-1.007992505914862
1.0293164666458603,-0.7771477405377101,1.3181440461963578
-0.11917423753844482,0.23282136692346278,0.754232154775456
