feat_241,feat_338,feat_475,feat_64,feat_128,feat_336,feat_105,feat_442,feat_48,feat_472,feat_323,feat_264,feat_493,feat_374,feat_280,feat_126,feat_302,feat_205,feat_424,feat_408,feat_295,feat_55
0.48068000284539947,0.40642306368800557,0.5969086895934825,-1.4662250549658573,1.1121130992903778,-1.5746834673983527,0.704996867559131,1.2201341620213721,0.7516757246284425,1.0782125213693254,-0.5327960844967791,0.7826979246705282,0.08147380136724332,-1.1007830947022246,-0.6375389354407833,2.3739002639602007,-0.210978624709369,0.7057521168545199,0.10312446295364114,0.5295447627264416,0.4908973572756175,0.9330328755940615
0.8572198439284113,-1.4225257709088721,0.746395522562107,-0.7875069366772051,0.40500741027236853,-0.8701116832183988,0.493438441406502,-0.9752294772673422,-1.6350127241220223,-1.1294126921373884,-0.36441808939621667,-0.91425194298186,-0.05859577118389096,-1.1381122375319677,0.09107699077725476,-0.19097794452813574,1.7116906972963133,-0.040511450816409264,0.702898787550489,-0.11931879949792534,1.6928043828523278,0.6497232979845285
1.101970740632369,-0.04555854486179756,1.031779476411299,-0.21059653613185064,0.7585602547813731,-0.19449490386775814,0.8485543710198435,-1.0265230202413778,1.784377457260855,-0.9942519647798345,-2.7217100208040903,-0.4617319782745565,-1.2647504237075473,1.6242443318690205,0.8196929169952928,0.275363547924289,1.471357032045603,-0.7867750184873384,-0.7536960007561415,-3.147348756544971,-0.09539875276180217,0.6025050350496064
1.8927044069066938,-2.0111529820434995,1.9830593225752733,-0.9119385916967914,0.9353366770358755,-0.8701116832183988,1.0978910875568706,-1.067557854620606,1.0500117807222504,-1.1744662679232396,0.9826058714082826,0.21704796878639881,0.29935980311345217,0.7283449039551865,0.09107699077725476,0.8194286224521179,0.5100223710427618,1.452015684525449,-0.7536960007561415,-0.22746272653531982,-1.3559353893422545,1.405215504943283
-1.0254793614866478,1.278852680191114,-0.9251390642688759,0.6491130803671089,-1.097592178890901,0.7996269286053275,-1.1159167289688545,-0.1647914982775832,-0.8318002654079236,-0.16076081274158543,0.3932828885563142,1.2352178893778318,-1.5448895688098159,-0.2795419524478768,1.5483088432133307,0.8971522045275221,0.26968870579205156,0.7057521168545199,-2.29597283543375,-1.8135736564171057,-0.47649122428612495,0.6497232979845285
0.9890087883074654,-0.8759433605695753,0.9502412038829585,-0.2784683479607159,-0.5672629121273942,-0.24275324524994676,-0.5719093474335227,-0.7290204709919724,-1.1989831036772258,-0.8590912374222806,-0.6169850820470603,0.3301779599632247,-0.3620798450446819,-1.7727076656376002,-0.6375389354407833,-1.7454495860362182,1.471357032045603,0.7057521168545199,0.8742628802924455,-0.8763262887596868,0.9599342453055533,-0.4835150124536034
1.930358391014995,-0.6552081563940901,1.4666502632291158,-1.454913086327713,0.7585602547813731,-1.140358394958655,0.6143289706365758,-0.6161746764490946,0.4992375233182971,-0.5437162069213215,1.0667948689585638,-1.1405119253355118,-0.9534847069272488,-0.2048836667883906,-2.0947707878768593,-1.1236609294329853,-1.6529806162136307,1.452015684525449,-1.0107421398690764,-1.0205181914762127,0.5202121627774885,1.357997242008361
-0.4794965919162807,-0.2978273496337807,-0.46308885327494576,0.8414165472155604,-0.5672629121273942,0.780323592052452,-0.6323546120485596,-0.06220441232951241,-0.3498727901794644,-0.07065366116988282,-0.2802290918459355,-0.12234200474407883,0.7195685207668551,-0.8394790948940231,1.5483088432133307,0.35308712999969316,-0.210978624709369,-0.040511450816409264,1.302673112147337,0.06092107889773215,0.05117527474755275,0.27197719450515123
-0.743074480674389,2.014636694109398,-0.7620625192121947,1.1694636377217422,-0.3020982787456407,0.9733569575812064,-0.29234999858897726,0.09167621659259374,1.9220710216118435,0.06450706618767109,1.3193618616094074,-0.8011219518050341,-1.2180605661905024,0.504370046976728,2.276924769431369,0.5862578762259055,-1.17231328571221,-0.040511450816409264,-1.6105164644659242,-0.011174872460530847,-1.1214169453272866,1.0274694014639059
1.2714136691197244,-0.28731614943494804,1.1948560214679804,-0.48208378344731156,0.8469484659086244,-0.43578661077870123,0.8334430548660844,-1.5804932843609598,1.1188585628977448,-1.6475288136746784,-0.36441808939621667,0.7826979246705282,-1.9261900718656813,-1.324757951680683,1.5483088432133307,-0.42414869075434813,0.5100223710427618,-0.040511450816409264,1.045626973034402,1.070264397913414,-0.7403244738029638,-0.5307332753885255
-1.3267112343530574,1.699300688144419,-1.4143686994389197,1.9613014423918367,-0.478874701000143,1.8034004293548507,-0.47368579243408787,-0.277637292820461,1.3253989094242271,-0.2733947522062137,2.1612518371122196,1.0089579070241799,-0.7511619910200549,0.7656740467849296,0.09107699077725476,-0.5795958549051564,-1.6529806162136307,0.7057521168545199,0.10312446295364114,-0.08327082381879385,-0.6230652517954799,-0.24742369777899256
-0.5736315521870337,-0.7708313585812491,-0.5853962620674567,-0.5499555952761768,1.3772777326721313,-0.4550899473315767,1.2792268814019812,0.04038267361855836,-0.2810260080039702,0.019453490401819783,0.056526898355189356,-0.5748619694513823,1.5210777414761234,1.6242443318690205,-0.6375389354407833,0.6639814583013097,-2.854648942467182,0.7057521168545199,-0.15392167615929364,1.430744154704729,0.6961009957887144,1.405215504943283
1.7232614784193385,-0.7708313585812491,1.928700474223046,-2.2015030164452307,0.8469484659086244,-2.404726939171997,0.9467779260192785,-0.010910869355477028,-0.2810260080039702,-0.0030732974911058682,1.4877398567099698,-0.23547199592090473,-0.7978518485370997,-0.2048836667883906,-2.0947707878768593,-0.346425108678944,-0.210978624709369,-0.7867750184873384,-1.4391523717239676,0.4214008356890471,-0.6523800572973508,-1.3806620082171244
-1.4396731866779608,1.8254350905304106,-1.3735995631747495,0.33237795849907115,-0.9208157566363988,0.44251520237713166,-0.934580935123744,1.7433283003565332,-0.7400045558405981,2.024337612872203,-0.36441808939621667,0.21704796878639881,0.3149230889524671,-0.01823795263967517,-0.6375389354407833,-1.7454495860362182,0.029355040541341283,-2.279302153829197,0.3601706020665759,0.6376886897638361,0.10980488575129471,-1.1917889564774358
0.21710211408729121,-1.0756561643473954,0.3115247357442903,-0.30109228523700426,1.1121130992903778,-0.3296182597378863,1.3850060944782958,-0.5956572592594804,0.7516757246284425,-0.5887697827071727,0.730038878757439,0.7826979246705282,0.4939008761011387,-0.7648208092345369,1.5483088432133307,0.042192801698076654,0.9906897015441825,2.1982792521963783,0.4458526484375542,0.8539765438386251,3.4223779074627156,-0.4835150124536034
-0.7619014727285396,0.30131106169967925,-0.6669345345957973,-0.617827407105042,0.4933956213996197,-0.5805616349252671,0.5312167317909,0.5635768119537193,-0.8776981201915864,0.7628374908683663,-0.19604009429565428,-0.6879919606282082,0.6650970203303028,-1.250099666021197,-0.6375389354407833,-0.1132543624527316,-0.210978624709369,-0.7867750184873384,-0.4109678152722284,0.4574488113681786,1.9859524378710376,-0.24742369777899256
-1.1007873297032502,1.6572558873490886,-1.0610361851494436,0.8866644217681372,-0.3020982787456407,0.7610202554995765,-0.29234999858897726,0.8610793612031246,1.2106542724650702,1.4836947034419872,-0.2802290918459355,1.2352178893778318,0.22932501683788506,-0.5408459522560783,-0.6375389354407833,0.4308107120750973,0.9906897015441825,-0.040511450816409264,-0.4109678152722284,-0.15536677517705683,0.37363813526813355,0.36641372037499553
-0.6677665124577866,-1.6327497748855249,-0.626165398331627,1.1468397004454538,1.1121130992903778,1.1567386548335232,1.2112259587100647,-0.8623836827244644,1.3483478368160586,-0.8590912374222806,-1.2063080648990288,0.21704796878639881,2.4860014634950485,-2.444632236572976,0.09107699077725476,-2.678132570941068,1.7116906972963133,2.1982792521963783,1.2169910657763585,0.8539765438386251,-0.9162133068141897,-0.8612611159329807
1.3090676532280254,-1.6747945756808553,1.398701702788832,-0.8666907171442145,0.8469484659086244,-0.9666283659827761,0.6067733125596961,-0.7495378881815866,0.5451353781019599,-0.768984085850578,-0.869552074697904,1.5746078629083093,0.13594530180379555,-0.31687109527761986,0.09107699077725476,1.2857701149045426,-0.45131228996007927,-0.040511450816409264,-1.2677882789820112,0.24116095729338963,-0.06608394725993119,-0.15298717190914823
-0.8372094409451419,1.6362334869514232,-0.9659082005330463,0.9432242649588582,-1.5395332345271568,0.8478852699875161,-1.916816485118093,0.6764226064965971,-0.7629534832324294,0.7177839150825149,-0.2802290918459355,-0.5748619694513823,-0.618874061388428,0.13107861867929715,-1.3661548616588213,0.9748757866029262,0.26968870579205156,0.7057521168545199,-0.15392167615929364,0.49349678704731015,0.7840454122943273,2.3967990265766486
1.1207977326865195,0.5956246672669929,1.5074193994932863,-0.6517633130194747,-0.7440393343818965,-0.4840449521608899,-0.8288017220474294,0.5943529377381405,-0.07448566147748768,0.6051499756178867,-1.0379300697984664,-2.611201810634248,-0.9768296356857712,-1.5487328086591416,-0.6375389354407833,-0.26870152660353985,-0.45131228996007927,1.452015684525449,-0.23960372253027193,0.7097846411220992,-1.0334725288216737,-1.522316797021891
-0.08412975877911827,1.7623678893374148,-0.09616662689741289,0.6830489862815415,-1.627921445654408,0.7417169189467011,-1.4861439747359553,0.9328903213667741,0.3385950315754774,0.8754714303329945,-1.711442050200716,-1.1405119253355118,-1.0546460648808458,0.7283449039551865,1.5483088432133307,1.2080465328291385,0.5100223710427618,-0.040511450816409264,-0.8393780471271197,-1.6693817537005797,-0.7110096683010928,-0.4835150124536034
1.516164565823682,-0.15067054685012388,1.5345988236693997,-1.3870412744988478,-0.7440393343818965,-1.1982684046172816,-0.9119139608931052,0.1942633025406645,-1.4514213049873712,0.17714100565229934,-0.36441808939621667,0.8958279158473541,-0.9534847069272488,1.7735609031879929,-1.3661548616588213,0.7417050403767138,-0.210978624709369,0.7057521168545199,-0.23960372253027193,-0.5518945076475034,1.253082300324263,-0.29464196071391474
-0.19709171110402182,-0.14015934665129123,-0.1912946115138103,0.10613858573618708,0.05145456576336392,0.07575180787249813,0.06276593102436433,0.8303032354187033,0.29269717679181456,1.100739309262251,-1.1221190673487476,-0.8011219518050341,1.2331569534543474,3.005422616569515,-0.6375389354407833,-1.7454495860362182,-0.6916459552107895,0.7057521168545199,0.1888065093246194,-0.6239904590057663,-0.5644356407917379,0.13032240570038475
0.42419902668294773,0.40642306368800557,0.2435761753040064,-1.0476822153545218,0.4933956213996197,-0.9183700246005875,0.5085497575602612,1.7638457175461473,0.9352671437630936,1.5738018550136896,0.056526898355189356,1.0089579070241799,0.5561540194571983,-0.5035168094263353,0.09107699077725476,0.8971522045275221,-1.893314281464341,0.7057521168545199,0.8742628802924455,-1.5612378266631852,0.1684344967550367,0.36641372037499553
0.31123707435804415,-1.8324625786633448,0.42024243244874443,-0.0861648811122644,1.819218788308387,-0.08832655282694318,2.2236841410119323,-1.3855778210596252,1.4171946189915527,-1.602475237888827,0.14071589590547057,-0.8011219518050341,0.8051665928814371,0.24306604716852642,-0.6375389354407833,0.7417050403767138,0.5100223710427618,-0.040511450816409264,0.3601706020665759,-0.08327082381879385,-0.388546807780512,0.27197719450515123
-0.648939520403636,1.0896510766121266,-0.6669345345957973,0.9997841081495792,-1.5395332345271568,1.2918620107036514,-1.2670298905064468,-0.6879856366127441,-0.5793620640977784,-0.6112965706000985,-0.11185109674537305,-2.045551854750119,-1.7238673559584874,1.5495860462095343,0.09107699077725476,-0.8904901832067729,1.9520243625470235,0.7057521168545199,0.017442416582662875,-1.3809979482675279,-1.5318242223534804,-1.3806620082171244
