feat_475,feat_338,feat_241,feat_105,feat_336,feat_48,feat_128,feat_442,feat_64,feat_472,feat_318,feat_153,feat_493,feat_378,feat_453,feat_281,feat_433,feat_451,feat_28,feat_282,feat_334,feat_244,feat_204,feat_418,feat_424,feat_455,feat_32,feat_188,feat_264,feat_347,feat_458,feat_137,feat_98,feat_431,feat_223,feat_441,feat_314,feat_319,feat_361,feat_457,feat_410,feat_463,feat_468,feat_4,feat_35,feat_481,feat_201,feat_33,feat_10,feat_438
0.5969086895934825,0.40642306368800557,0.48068000284539947,0.704996867559131,-1.5746834673983527,0.7516757246284425,1.1121130992903778,1.2201341620213721,-1.4662250549658573,1.0782125213693254,-0.688229791140385,-1.3351686938246832,0.08147380136724332,0.7025634140262574,0.11325185498013803,-1.6816941563128986,-1.380285859342832,-0.7235353611040899,-0.6666225173338163,-0.03535886182419732,-0.27220808138774594,1.1987343639304007,-1.316061240062529,-1.6286120713054526,0.10312446295364114,-1.4927332200567187,1.6915584885350916,0.07785120238436008,0.7826979246705282,1.690310552178523,-0.6945574680032821,1.567919243728981,-0.1639137710630361,-1.079180087289116,0.8210081018532308,-0.5163230513058845,-0.9020101529702332,-0.2943352957544989,-0.6766217251294255,-1.6133005309856647,-0.8311299140065092,-0.8578430956511838,-0.28126405026114304,-0.17497511232588706,-0.028258317730802975,0.6300475456678614,1.572383630842123,0.026744888415149184,0.5100363083980749,-1.0189321734979115
0.746395522562107,-1.4225257709088721,0.8572198439284113,0.493438441406502,-0.8701116832183988,-1.6350127241220223,0.40500741027236853,-0.9752294772673422,-0.7875069366772051,-1.1294126921373884,1.393682398132262,0.838457566320211,-0.05859577118389096,-1.5670730704403981,-0.053562439414439146,0.9041068528447713,1.00780234544907,1.407419736288837,1.217822761348355,-0.2162446348590596,-1.18463740447516,0.06787147479234507,0.04115164430742669,1.1675499966602578,0.702898787550489,-0.39846863314740566,-0.6113646575865885,0.6481150785811072,-0.91425194298186,0.7159057868517404,-1.2925915741019098,2.0810657807045922,-0.1639137710630361,0.07654377483683455,0.5334395898205753,-0.05139153702497996,-0.1788524068523675,1.4527655520136913,-0.960689222684762,-1.1008874591093245,1.414300189446041,-0.10530494755404013,-0.8991842862212853,-0.030566491424191735,1.4743798239190251,-0.44115825597769603,0.3748072048623548,-0.14637261915979674,0.15150783082498168,-0.32403135104240305
1.031779476411299,-0.04555854486179756,1.101970740632369,0.8485543710198435,-0.19449490386775814,1.784377457260855,0.7585602547813731,-1.0265230202413778,-0.21059653613185064,-0.9942519647798345,0.7563623401916557,-1.1291377686924657,-1.2647504237075473,2.32373233150244,-1.2651609987013681,-1.13319091194612,-1.176424671128889,0.9812287168102516,0.7467114416778122,-1.1809687577116583,0.5849224948458854,0.7298399952634019,-0.3466234655125606,-0.7281531002656475,-0.7536960007561415,0.8374066650089951,-0.47263434757925843,1.360944923827041,-0.4617319782745565,0.2751036311086721,-0.39554041495396836,-0.3307229430807812,0.41214101542047815,-0.7260422405284088,0.14130070977604503,1.0528208093921685,0.3635159027360318,-0.4063289398422034,-0.7713108909812044,-0.7165776552020694,0.4163312545782409,-1.8925830492847564,0.8515897156657846,0.16197833644473533,1.5448159868088607,-0.47686511603254794,0.6143224900583085,0.5708284836506935,-0.4276535560238611,-1.0189321734979115
1.9830593225752733,-2.0111529820434995,1.8927044069066938,1.0978910875568706,-0.8701116832183988,1.0500117807222504,0.9353366770358755,-1.067557854620606,-0.9119385916967914,-1.1744662679232396,-0.7094737930717385,1.9304214695209634,0.29935980311345217,1.3339660450432969,0.32396464789960394,1.4917889003806055,1.226225047106866,-0.8300831159737363,-0.6666225173338163,1.0499557763849763,-0.38280557509531127,-2.773076758895941,-1.2883630179325298,-0.277923614745745,-0.7536960007561415,-0.10237350963076797,0.7481923804852467,-0.7537836170692295,0.21704796878639881,1.0407073752940013,-0.7175587797763063,-1.664903939217371,-0.3733882388752231,1.135957315118956,-1.5579677704169195,0.006724902260133116,-0.5404312799113004,-0.4063289398422034,0.222925350462473,-0.7165776552020694,0.7656203817819709,0.6472332005431035,1.675483363612641,0.3063869573464306,0.8404543579105038,0.023030924735378835,2.6262508857043194,1.2385674414397707,-1.5032389887431408,1.4132207050963683
-0.9251390642688759,1.278852680191114,-1.0254793614866478,-1.1159167289688545,0.7996269286053275,-0.8318002654079236,-1.097592178890901,-0.1647914982775832,0.6491130803671089,-0.16076081274158543,1.5423904116517366,-1.8914521916816702,-1.5448895688098159,-0.8674106955296246,-1.5987895874905225,-1.7012835578974266,-1.7588852088830116,1.407419736288837,1.217822761348355,2.2558609299507246,-0.6316499359373333,-1.2560655661497688,-1.59304346136252,-0.6096716567077785,-2.29597283543375,1.0047647783010076,1.164383310507237,0.26793916111660915,1.2352178893778318,-0.32809931885552673,-0.44154303850001664,1.8244925122167868,-0.11154515410998934,0.012336893607615085,-0.5122640902981721,-1.0393710048719023,-1.173194307764433,1.2511769926558232,0.17558076753658358,-1.4531714460243084,-1.3301143814404093,-0.7872926442670766,0.4396428916923563,-0.46379235412927766,1.0752415675432896,-0.8339337165810671,-0.8706722781566042,0.002013815904442622,1.0064603542685115,1.571152710199893
0.9502412038829585,-0.8759433605695753,0.9890087883074654,-0.5719093474335227,-0.24275324524994676,-1.1989831036772258,-0.5672629121273942,-0.7290204709919724,-0.2784683479607159,-0.8590912374222806,-0.24210575058196063,0.8075529275503783,-0.3620798450446819,-1.225774350971728,-0.28183463174386053,0.9628750575983548,0.9932408320052171,-0.29734434162550455,-0.26281281475906526,-0.5780161809287842,0.6955199885534508,0.31610966996899137,0.31813386560741763,-0.49119021314990935,0.8742628802924455,0.6056800466046699,1.192129372508703,0.9094860218379497,0.3301779599632247,0.7391059003119019,-0.5335482855921132,-0.946498787451515,1.9831995240118807,-1.0470766466745063,0.6902951418383875,-1.678651837008146,-0.2692471251171007,0.2432341958664827,0.033547018758915394,3.382726919808652,-0.33214544657260914,-1.4222467067240416,-1.4141178161880705,-0.8970182168343636,-2.1883006463524306,0.23727208506449032,1.8118989160380767,1.3869538765040101,0.34456162644126265,-0.9241729704357968
1.4666502632291158,-0.6552081563940901,1.930358391014995,0.6143289706365758,-1.140358394958655,0.4992375233182971,0.7585602547813731,-0.6161746764490946,-1.454913086327713,-0.5437162069213215,-0.09339773706248586,-0.5934573633487003,-0.9534847069272488,0.5319140542919225,-0.8788542116823472,-0.6826346755019808,-0.5648411064870605,-0.08424883188621186,-0.06090796347168977,0.869070003350114,-1.101689284194486,1.8607028844014575,-1.565345239232521,0.07752071592786226,-1.0107421398690764,-0.025131303495992918,-1.027555587608579,0.7193980631057006,-1.1405119253355118,2.177512934841914,0.08748713227953862,-0.17677898198809777,0.04556069674915091,-0.21238719069465306,0.21972848578495108,1.8083345200986385,0.9058842123244311,-1.4590691942666258,1.2645061748320396,0.6285066584733234,0.4163312545782409,0.17689685798238874,1.984443481592712,0.3063869573464306,-0.8030561095189955,0.05873778479023075,-0.7748661640782227,2.574045357017925,-0.48281178334279856,0.5919742785580401
-0.46308885327494576,-0.2978273496337807,-0.4794965919162807,-0.6323546120485596,0.780323592052452,-0.3498727901794644,-0.5672629121273942,-0.06220441232951241,0.8414165472155604,-0.07065366116988282,-0.5395217776209101,1.3638364254073654,0.7195685207668551,-0.372527552300053,0.6839323358036915,1.139179671859105,1.226225047106866,-0.5104398513647973,-0.5320192831422326,0.5675937149586768,-1.018741163913812,-0.9250813059142403,0.013453422177427591,-0.7044568115540737,1.302673112147337,0.37395342820034483,1.2753675585131012,0.8144420424718252,-0.12234200474407883,0.3911041984094795,0.06448582050651448,0.4903115160801971,0.1502979306552444,1.9064398898695896,2.206565478010571,-0.6325559298761106,-1.173194307764433,0.0864430941436964,1.1698170089802609,-0.33226785129481434,-1.0806221477234592,1.6584563370486403,1.1605498336458557,0.18604643992835124,-2.0474283205727595,-1.0481748769101786,1.0933530604502157,0.15040025096868198,1.1995141498847925,0.623560679578745
-0.7620625192121947,2.014636694109398,-0.743074480674389,-0.29234999858897726,0.9733569575812064,1.9220710216118435,-0.3020982787456407,0.09167621659259374,1.1694636377217422,0.06450706618767109,0.373970305427292,-1.747230544089118,-1.2180605661905024,2.0336284199540704,-1.3266188966362122,-1.564157746805732,-1.8171312626584237,0.3419421875923735,0.3429017391030612,0.44700319960210205,-0.3275068282415286,1.2263163856166945,1.9523289712773642,0.21969844819730516,-1.6105164644659242,1.1077543864807078,-0.5003804095807245,0.6718760734226383,-0.8011219518050341,-0.0960981842539118,-1.1085810799177167,0.7468847845680028,1.4595133544814132,-1.1433869685183353,-0.25083817026848526,-0.1676244155952061,2.894568014148562,-0.966297160280726,1.1698170089802609,-1.2289907270784095,-0.9309268074932892,-0.6697085586268978,0.9030830686624631,0.9321576479204436,-1.4839390174540739,0.772874985887269,1.0933530604502157,-0.3689522717561558,1.0891976952469178,-1.3032097826842561
1.1948560214679804,-0.28731614943494804,1.2714136691197244,0.8334430548660844,-0.43578661077870123,1.1188585628977448,0.8469484659086244,-1.5804932843609598,-0.48208378344731156,-1.6475288136746784,1.393682398132262,-1.2939625087982396,-1.9261900718656813,1.811784252299435,-2.0026557739194986,-1.2115485182842314,-1.2929167786797136,1.3008719814191907,1.2851243784441468,1.6529083531678506,0.004285652881167403,0.6746759518908139,1.287571640157386,-1.2731677406318453,1.045626973034402,0.9661436752336201,0.4152396364676544,0.4580271198488582,0.7826979246705282,1.0639074887541629,1.2605540327037699,-1.0491280948466373,1.5118819714344598,1.5211986024942727,0.4288692218087006,0.4716564165410377,-1.4443784625586324,0.6016138569471371,1.2171615919061503,-1.6133005309856647,-0.6814345737763392,2.0817590453532837,1.2635365396392129,-0.8729501133507477,-0.16913064351047435,0.05873778479023075,1.8118989160380767,-2.7431352327839855,-0.37249532870492374,-0.22927214798028825
