linoleic,palmitoleic,other
1.0101652830897165,-0.6853786415994649,-1.0231146942284237
0.753516658914776,-0.5908212399258661,1.1665368718035158
1.2322650540103381,-1.217264026013458,-1.0961030797628217
0.020587414876724767,0.1065395974169246,0.509641401993934
-0.6259696960255292,1.288507118336909,0.21768785985634212
1.602431338878041,-0.9217721457834618,-1.0961030797628217
1.1557640218043463,-1.0104197098524605,1.604467185009904
0.2525582867271518,-0.9513213338064613,-1.0231146942284237
-1.4279966465722183,2.0154171437026993,0.2906762453907401
1.5777535865535273,-0.8626737697374626,-1.0231146942284237
-1.075104788331675,1.2353185798955097,1.093548486269118
0.282171589516568,-0.08257520593027289,1.3855020284067099
-1.5538531834272373,1.6667367250313039,0.582629787528332
1.4543648249309598,-0.7444770176454641,-1.0961030797628217
-0.7049385034639725,-0.4371654622062682,-1.0231146942284237
0.15878282789400044,0.7861709219459156,-0.07426568228124983
0.1291695251045842,-1.0399688978754602,-1.0961030797628217
-0.7567617833454509,1.0875726397805117,0.2906762453907401
0.06500736906084909,0.6147856314125179,0.36366463092513807
0.2871071399814707,-0.28941952209127014,0.4366530164595361
0.17358947928870855,-0.7681163680638639,-1.0961030797628217
0.9114542737916626,-0.8035753936914634,-1.0231146942284237
-0.5692108656791481,-0.4962638382522674,-1.0231146942284237
-1.1540735957701185,0.987105400502313,1.2395252573379139
0.24268718579734638,-0.6912884792040648,-1.0231146942284237
1.0076975078572652,-1.512755906243454,2.261362654819486
1.644383517829714,-1.0990672739214595,-1.0961030797628217
1.4543648249309598,-0.7740262056684637,-1.0961030797628217
-0.5124520353327671,0.5911462809941181,0.2906762453907401
0.738710007520068,0.0238018709525257,-1.0961030797628217
-0.7987139622971238,0.5438675801573188,1.677455570544302
-0.12007577337300225,0.7270725458999164,-0.0012772967468518404
-1.075104788331675,1.069843126966712,0.801594944131526
-1.6377575413305832,1.6135481865899046,1.02056010073472
-1.1664124719323752,0.6088757938079179,1.9694091126818938
-0.6309052464904319,0.5556872553665186,0.6556181730627301
-2.3287346064169614,3.0555485621122855,0.801594944131526
0.15631505266154908,-0.08257520593027289,2.11538588375069
-1.4230610961073156,0.9752857252931131,0.801594944131526
-0.8357305907838941,0.7034331954815167,0.582629787528332
-1.3292856372741644,0.7743512467367157,0.801594944131526
-0.132414649535259,1.0225644261299125,-0.0012772967468518404
-0.10280134674584279,-0.12985390676707226,0.509641401993934
-0.273077837784986,-0.8804032825512623,-1.0961030797628217
-0.8530050174110535,0.6916135202723168,0.21768785985634212
1.1088762923877706,-1.217264026013458,-1.0231146942284237
-0.1990445808114455,-0.40170643657866867,0.874583329665924
0.16125060312645179,-1.1463459747582587,-0.9501263086940257
0.5906434935729868,-0.7444770176454641,-1.0961030797628217
-0.3002233653419509,0.9280070244563138,1.7504439560786997
-1.3218823115768104,1.19985955426791,0.947571715200322
-0.6333730217228832,0.4374905032745202,-0.2932308388844438
-1.0430237103098077,0.7388922211091162,0.582629787528332
1.602431338878041,-0.9513213338064613,-1.0231146942284237
1.49138145341773,-0.7444770176454641,-1.0231146942284237
-0.3174977919691103,1.0402939389437122,0.874583329665924
-0.8604083431084076,0.7211627082953165,1.3125136428723119
-0.44828987928903197,-0.20668179562687125,-0.07426568228124983
-0.5001131591705104,0.5143183921343192,0.2906762453907401
-0.12254354860545359,0.5793266057849183,0.2906762453907401
1.3309760633083922,-1.0399688978754602,-1.0231146942284237
0.14150840126684097,-1.1581656499674586,-0.9501263086940257
-0.5790819666089536,-0.3603375733464692,-1.0231146942284237
0.08228179568800854,0.24837569992732272,0.874583329665924
0.2204772087052842,0.27792488795032233,0.874583329665924
0.018119639644273416,-0.7444770176454641,-1.0231146942284237
-1.7660818534180536,1.6490072122175041,-0.0012772967468518404
-2.494075546991202,2.866433758765088,0.874583329665924
1.3309760633083922,-0.5080835134614673,-1.0231146942284237
1.5974957884131382,-1.6250428207308525,1.02056010073472
-0.17189905325448063,0.8629988108057146,1.02056010073472
0.7140322551955545,-0.980870521829461,-0.9501263086940257
0.13904062603438963,-0.8331245817144629,-1.0231146942284237
1.1582317970367977,-1.1581656499674586,-1.0961030797628217
-1.0084748570554887,0.44340034087912017,0.874583329665924
-1.4279966465722183,0.9220971868517138,0.947571715200322
1.6764645958515814,-1.0990672739214595,-0.9501263086940257
-0.2804811634823401,0.7684414091321158,1.3125136428723119
0.06007181859594639,-0.7858458808776636,-1.0231146942284237
0.10942732324497341,-0.8508540945282627,-1.0231146942284237
1.5900924627157842,-0.8922229577604621,-1.0231146942284237
-1.734000775396186,2.275449998305096,0.801594944131526
0.9114542737916626,-0.6853786415994649,-1.0231146942284237
1.651786843527068,-0.9513213338064613,-0.9501263086940257
-0.9714582285687184,1.140761178221911,1.7504439560786997
-0.004090337447788743,0.3724822896239211,0.801594944131526
1.4790425772554734,-0.7444770176454641,-1.0961030797628217
-0.2508678606929239,0.7093430330861166,1.458490413941108
-1.5563209586596887,1.660826887426704,0.801594944131526
1.4296870726064463,-0.8626737697374626,-1.0231146942284237
-0.16696350278957792,-0.9454114962018615,-1.0961030797628217
-1.257720155533075,0.6443348194355175,1.531478799475506
-0.5988241684685643,-0.6853786415994649,-1.0961030797628217
-0.744422907183194,0.3429331016009215,-0.2202424533500458
-0.7049385034639725,0.39612164004232076,-0.0012772967468518404
1.3951382193521273,-1.0104197098524605,0.728606558597128
0.18592835545096528,-0.6321901031580656,-0.9501263086940257
-0.4704998563810941,0.15381829825372398,0.36366463092513807
-1.9906493995711265,1.4835317592887063,0.21768785985634212
-1.4477388484318292,1.3062366311507088,1.02056010073472
1.5900924627157842,-0.8922229577604621,-1.0961030797628217
-0.7493584576480968,-0.13576374437167218,-0.9501263086940257
0.22788053440263828,-0.9513213338064613,-0.9501263086940257
-0.5544042142844401,0.9339168620609136,0.509641401993934
0.3216559932357896,-0.08848504353487281,0.874583329665924
0.6646767505465274,-0.31305887250966985,0.509641401993934
-1.1688802471648265,1.4185235456381071,0.4366530164595361
-0.4458221040565806,0.16563797346292383,-0.2932308388844438
-0.4112732508022617,-0.6203704279488658,-0.9501263086940257
0.2574938371920545,-0.6971983168086647,-0.9501263086940257
1.3556538156329057,-0.448985137415468,-1.0961030797628217
0.02305519010917612,-0.454894975020068,-1.0961030797628217
0.13904062603438963,-0.7562966928546639,-0.9501263086940257
1.133554044712284,-1.276362402059457,-1.0961030797628217
0.9830197555327517,-0.8744934449466624,0.947571715200322
-0.9813293294985238,1.5189907849163058,1.3855020284067099
1.639447967364811,-1.0399688978754602,-1.0231146942284237
-1.1244602929807022,0.9634660500839133,0.4366530164595361
-0.8381983660163455,-0.4135261117878685,-0.9501263086940257
-0.6950674025341671,1.1584906910357107,0.6556181730627301
1.5530758342290139,-0.8626737697374626,-1.0231146942284237
0.02305519010917612,-0.8035753936914634,-0.9501263086940257
1.2322650540103381,-0.7444770176454641,-1.0231146942284237
-0.7592295585779022,0.3843019648331209,-0.14725406781564782
0.17112170405625718,0.3547527768101213,0.14469947432194413
0.18346058021851394,0.8570889732011147,0.6556181730627301
-0.6802607511394589,-0.5612720519028666,-1.0231146942284237
1.2322650540103381,-1.6309526583354523,-1.0231146942284237
0.20813833254302747,0.053351058975525306,0.874583329665924
-1.01094263228794,0.7329823835045163,0.801594944131526
-2.148587014448013,2.624130416976491,0.874583329665924
-0.8011817375295752,0.36657245201932115,1.093548486269118
-0.4951776087056076,0.9930152381069128,1.9694091126818938
-0.588953067538759,0.6502446570401174,-0.07426568228124983
1.5777535865535273,-0.7444770176454641,-1.0231146942284237
-0.4704998563810941,-0.8331245817144629,-1.0961030797628217
0.10942732324497341,0.8039004347597154,0.874583329665924
1.5900924627157842,-0.8922229577604621,-1.0961030797628217
-2.155990340145367,2.931441972415687,0.509641401993934
1.2075873016858247,-0.5080835134614673,-1.0231146942284237
0.10449177278007071,-0.7740262056684637,-1.0961030797628217
0.6646767505465274,-0.448985137415468,-1.0961030797628217
0.027990740574078823,-0.7799360432730637,-1.0231146942284237
-1.2256390775112076,1.4539825712657068,0.582629787528332
-0.5766141913765022,0.27792488795032233,1.1665368718035158
0.9854875307652031,-0.3898867613694688,-0.9501263086940257
-0.8678116688057617,0.6502446570401174,0.509641401993934
0.17358947928870855,-0.34260806053266946,-1.0231146942284237
-0.6062274941659185,-0.6144605903442658,-0.9501263086940257
-0.9270382743845941,0.679793845063117,0.21768785985634212
0.06747514429330044,-0.8153950689006632,-1.0961030797628217
0.7633877598445815,-0.3898867613694688,-1.0961030797628217
0.20813833254302747,0.11244943502152453,1.02056010073472
-0.9122316229898859,1.507171109707106,1.3125136428723119
-0.603759718933467,0.7743512467367157,0.728606558597128
1.182909549361311,-0.3307883853234696,-1.0961030797628217
-0.6703896502096536,1.436253058451907,1.458490413941108
0.21800943347283286,-1.1167967867352593,-0.9501263086940257
-1.0726370130992238,1.2294087422909097,1.1665368718035158
-0.07072026872397523,0.8689086484103145,0.947571715200322
0.9608097784406896,-1.5718542822894532,-0.9501263086940257
-0.91963494868724,1.20576939187251,0.728606558597128
0.9410675765810788,-0.9572311714110613,2.11538588375069
1.688803472013838,-0.7740262056684637,-0.9501263086940257
-0.9418449257793022,0.756621733922916,-0.14725406781564782
-1.2601879307655264,1.1466710158265108,0.801594944131526
-1.018345957985294,0.9102775116425139,0.21768785985634212
0.8102754892611571,-0.224411308440671,0.21768785985634212
-1.3909800180854481,1.3416956567783083,0.582629787528332
0.23281608486754096,0.12426911023072437,1.3855020284067099
1.2075873016858247,-1.276362402059457,-1.0231146942284237
1.1582317970367977,-1.4536575301974548,-1.0231146942284237
1.5777535865535273,-0.8626737697374626,-1.0231146942284237
-1.0578303617045157,-0.34851789813726936,-1.0231146942284237
0.5166102365994464,0.6738840074585171,-1.0961030797628217
0.11189509847742476,-0.7326573424362642,-1.0231146942284237
-0.9862648799634265,0.5143183921343192,0.07171108878754615
1.5777535865535273,-1.6309526583354523,-1.0231146942284237
0.099556222315168,0.5143183921343192,0.728606558597128
0.8571632186777328,-0.06484569311647312,0.728606558597128
0.11683064894232746,-0.6203704279488658,-1.0231146942284237
-1.4082544447126075,1.814482665146302,1.3125136428723119
0.6893545028710409,-0.8626737697374626,-1.0231146942284237
1.602431338878041,-0.9513213338064613,-0.9501263086940257
0.9114542737916626,-1.0399688978754602,-1.0231146942284237
