feat_475,feat_48,feat_296,feat_323,feat_264,feat_10,feat_481,feat_424,feat_44,feat_468,feat_168,feat_448,feat_414,feat_309,feat_137,feat_42,feat_26,feat_438,feat_343,feat_377
0.5969086895934825,0.7516757246284425,1.3438750451237538,-0.5327960844967791,0.7826979246705282,0.5100363083980749,0.6300475456678614,0.10312446295364114,-0.2514781306442481,-0.28126405026114304,0.9507546438557926,-0.17078347691491655,-1.266406335974873,-0.37215521517667705,1.567919243728981,-0.8108943393512046,0.5500495540528902,-1.0189321734979115,-0.14719705314713508,0.4545730169248769
0.746395522562107,-1.6350127241220223,1.224457395922024,-0.36441808939621667,-0.91425194298186,0.15150783082498168,-0.44115825597769603,0.702898787550489,-0.18076726844261173,-0.8991842862212853,0.13063357090563354,0.8250486619428833,0.8175365838251882,2.9162991330038937,2.0810657807045922,-0.5372846807631297,-1.7090465241988009,-0.32403135104240305,-0.9709935990505345,0.6521827743211909
1.031779476411299,1.784377457260855,-0.08913674529700494,-2.7217100208040903,-0.4617319782745565,-0.4276535560238611,-0.47686511603254794,-0.7536960007561415,0.03136531816229747,0.8515897156657846,0.13063357090563354,1.7480150345427954,0.16436044478337802,1.0693590196422034,-0.3307229430807812,-0.2636750221750549,-0.20298247203100683,-1.0189321734979115,0.39143914994354917,1.3932193645573683
1.9830593225752733,1.0500117807222504,0.6273691499133744,0.9826058714082826,0.21704796878639881,-1.5032389887431408,0.023030924735378835,-0.7536960007561415,0.4202750602712977,1.675483363612641,0.13063357090563354,-0.5594008969569848,-1.8262715980107105,0.7089804609374832,-1.664903939217371,0.055536246177699124,0.07940453775045457,1.4132207050963683,-0.7492022213073116,-1.6203294357364197
-0.9251390642688759,-0.8318002654079236,-0.2881661606332214,0.3932828885563142,1.2352178893778318,1.0064603542685115,-0.8339337165810671,-2.29597283543375,0.9506065267835707,0.4396428916923563,0.13063357090563354,0.5092970081587028,1.2529873431863952,0.8441224204517532,1.8244925122167868,-0.035666973351659165,0.032340036120211,1.571152710199893,-0.0838280880776428,0.7015852136702694
0.9502412038829585,-1.1989831036772258,1.105039746720294,-0.6169850820470603,0.3301779599632247,0.34456162644126265,0.23727208506449032,0.8742628802924455,0.10207618036393387,-1.4141178161880705,0.13063357090563354,-1.7981189233410773,-2.6038622397271514,-0.4622498548528571,-0.946498787451515,0.009934636413019978,-1.379595012787096,-0.9241729704357968,1.975663276680856,0.009951062783170497
1.4666502632291158,0.4992375233182971,0.30892208537542803,1.0667948689585638,-1.1405119253355118,-0.48281178334279856,0.05873778479023075,-1.0107421398690764,-0.2868335617450663,1.984443481592712,-0.6894875020445255,-1.2637699707832335,2.3105106159207547,-0.37215521517667705,-0.17677898198809777,0.5571539535891697,-1.3325305111568524,0.5919742785580401,-0.8125711863768038,-1.2251099209437917
-0.46308885327494576,-0.3498727901794644,-1.3629250034487905,-0.2802290918459355,-0.12234200474407883,1.1995141498847925,-1.0481748769101786,1.302673112147337,-0.11005640624097533,1.1605498336458557,0.13063357090563354,0.24212253187978094,1.2840909688550528,-1.0478650127480271,0.4903115160801971,0.648357173118528,-1.7090465241988009,0.623560679578745,1.3419736259859332,0.35576813822671993
-0.7620625192121947,1.9220710216118435,-0.20855439449873484,1.3193618616094074,-0.8011219518050341,1.0891976952469178,0.772874985887269,-1.6105164644659242,1.4455825621950256,0.9030830686624631,-0.6894875020445255,-0.6322666632148726,1.4396090971983408,-0.4622498548528571,0.7468847845680028,-1.8597313639388249,2.103178107850928,-1.3032097826842561,-2.491848760718349,-0.8298904061511638
1.1948560214679804,1.1188585628977448,0.9856220975185641,-0.36441808939621667,0.7826979246705282,-0.37249532870492374,0.05873778479023075,1.045626973034402,-0.2514781306442481,1.2635365396392129,0.13063357090563354,0.7764714844376248,0.5065003271386119,0.3486019022327631,-1.0491280948466373,-1.221308827233317,-0.06178896714027613,-0.22927214798028825,-1.9215280750929185,0.059353502132248985
