feat_475,feat_48,feat_296,feat_323,feat_264
0.5969086895934825,0.7516757246284425,1.3438750451237538,-0.5327960844967791,0.7826979246705282
0.746395522562107,-1.6350127241220223,1.224457395922024,-0.36441808939621667,-0.91425194298186
1.031779476411299,1.784377457260855,-0.08913674529700494,-2.7217100208040903,-0.4617319782745565
1.9830593225752733,1.0500117807222504,0.6273691499133744,0.9826058714082826,0.21704796878639881
-0.9251390642688759,-0.8318002654079236,-0.2881661606332214,0.3932828885563142,1.2352178893778318
0.9502412038829585,-1.1989831036772258,1.105039746720294,-0.6169850820470603,0.3301779599632247
1.4666502632291158,0.4992375233182971,0.30892208537542803,1.0667948689585638,-1.1405119253355118
-0.46308885327494576,-0.3498727901794644,-1.3629250034487905,-0.2802290918459355,-0.12234200474407883
-0.7620625192121947,1.9220710216118435,-0.20855439449873484,1.3193618616094074,-0.8011219518050341
1.1948560214679804,1.1188585628977448,0.9856220975185641,-0.36441808939621667,0.7826979246705282
-1.4143686994389197,1.3253989094242271,0.10989267003921155,2.1612518371122196,1.0089579070241799
-0.5853962620674567,-0.2810260080039702,-0.9648661727763574,0.056526898355189356,-0.5748619694513823
1.928700474223046,-0.2810260080039702,-0.36777792676770804,1.4877398567099698,-0.23547199592090473
-1.3735995631747495,-0.7400045558405981,-0.6862249913056544,-0.36441808939621667,0.21704796878639881
0.3115247357442903,0.7516757246284425,0.18950443617369814,0.730038878757439,0.7826979246705282
-0.6669345345957973,-0.8776981201915864,-0.16874851143149153,-0.19604009429565428,-0.6879919606282082
-1.0610361851494436,1.2106542724650702,1.8215456419306733,-0.2802290918459355,1.2352178893778318
-0.626165398331627,1.3483478368160586,-0.8852544066418709,-1.2063080648990288,0.21704796878639881
1.398701702788832,0.5451353781019599,-0.40758380983495135,-0.869552074697904,1.5746078629083093
-0.9659082005330463,-0.7629534832324294,0.30892208537542803,-0.2802290918459355,-0.5748619694513823
1.5074193994932863,-0.07448566147748768,-0.36777792676770804,-1.0379300697984664,-2.611201810634248
-0.09616662689741289,0.3385950315754774,0.14969855310645483,-1.711442050200716,-1.1405119253355118
1.5345988236693997,-1.4514213049873712,-2.7561309108023058,-0.36441808939621667,0.8958279158473541
-0.1912946115138103,0.29269717679181456,-2.0794308986591696,-1.1221190673487476,-0.8011219518050341
0.2435761753040064,0.9352671437630936,-0.08913674529700494,0.056526898355189356,1.0089579070241799
0.42024243244874443,1.4171946189915527,0.6273691499133744,0.14071589590547057,-0.8011219518050341
-0.6669345345957973,-0.5793620640977784,-0.5270014590366812,-0.11185109674537305,-2.045551854750119
-0.7756522313002515,-0.7170556284487667,-1.4027308865160337,0.6458498812071578,-1.0273819341586858
0.8415235071785043,0.31564610418364597,0.34872796844267134,-1.4588750575498723,-1.5930318900428153
-1.101805321413614,1.7384796024771922,0.4681456176444012,-1.4588750575498723,-0.6879919606282082
-0.6533448225077405,0.5680843054937913,-0.2881661606332214,-1.9640090428515595,0.8958279158473541
0.7599852346501638,1.8761731668281807,1.383680928190997,0.6458498812071578,0.10391797760957293
1.1540868852038102,-0.7859024106242608,-0.08913674529700494,1.0667948689585638,0.44330795114005056
-1.4143686994389197,0.40744181375097155,1.6623221096617002,0.4774718861065954,-0.6879919606282082
1.0589589005874127,-1.612063796730191,-0.04933086222976165,2.1612518371122196,0.44330795114005056
0.501780704977085,-1.2219320310690573,-0.765836757440141,1.0667948689585638,1.2352178893778318
-0.46308885327494576,0.9123182163712622,-1.6415661849194936,0.3932828885563142,-1.5930318900428153
0.7192160983859934,-0.5334642093141155,-0.40758380983495135,-0.02766209919509185,-1.1405119253355118
-0.08257691480935611,-1.9792466349994933,-0.7260308743728977,-0.19604009429565428,0.3301779599632247
-0.39514029283466184,-0.7629534832324294,-0.2881661606332214,-1.1221190673487476,-1.706161881219641
0.5153704170651419,-1.2219320310690573,-2.1988485478608997,-0.869552074697904,0.6695679334937024
-1.4143686994389197,0.7516757246284425,0.18950443617369814,-0.19604009429565428,0.44330795114005056
0.6104984016815392,-0.969493829758912,1.3438750451237538,1.6561178518105324,0.5564379423168765
-0.8164213675644219,-0.854749192799755,1.7021279927289434,0.14071589590547057,-0.8011219518050341
0.4746012808009715,0.8664203615875994,-1.6813720679867368,1.7403068493608136,-0.009212013567252956
-0.9659082005330463,0.200901467224489,-0.16874851143149153,-0.9537410722481852,-0.5748619694513823
0.7328058104740502,1.072960708114082,-0.7260308743728977,1.9928738420116572,-0.009212013567252956
0.37947329618457415,0.9582160711549249,0.5477573837788878,-1.3746860599995911,-0.4617319782745565
0.1892173269517793,0.4533396685346343,1.6623221096617002,0.14071589590547057,-0.5748619694513823
0.7056263862979366,-1.1989831036772258,-2.994966209205766,0.4774718861065954,-0.3486019870977306
-0.08257691480935611,0.9123182163712622,-0.2881661606332214,0.14071589590547057,0.8958279158473541
-0.8571905038285921,0.9582160711549249,-1.0842838219780875,-0.5327960844967791,1.0089579070241799
0.9910103401471289,0.06320790287350067,0.4681456176444012,0.6458498812071578,-1.2536419165123376
-2.1074440159298153,-1.2219320310690573,0.22931031924094145,-1.8798200453012783,-0.6879919606282082
-0.8300110796524786,-0.2580770806121388,-1.5221485357177635,-0.44860708694649787,0.21704796878639881
0.501780704977085,-0.9235959749752491,1.6225162265944568,-0.9537410722481852,-1.2536419165123376
1.643316520373854,1.5089903285588784,-2.517295612398846,-2.216576035502403,-0.6879919606282082
0.6784469621218231,-0.6711577736651039,0.5079515007116445,-0.19604009429565428,-0.12234200474407883
-1.2105230181180682,-0.3957706449631272,-0.16874851143149153,-0.11185109674537305,-1.4799018988659893
-0.5174477016271728,-1.084238466718069,-1.0046720558436009,-0.02766209919509185,-0.6879919606282082
0.9094720676187882,-1.2448809584608886,-0.765836757440141,-0.11185109674537305,-1.0273819341586858
2.0374181709275003,-0.9235959749752491,0.8662044483168342,2.4980078273133444,-0.5748619694513823
0.37947329618457415,-1.1301363215017317,0.34872796844267134,0.5616608836568766,0.7826979246705282
0.36588358409651733,1.9450199490036748,-0.5668073421039245,1.0667948689585638,-0.009212013567252956
0.9094720676187882,-1.6579616515138538,0.4283397345771579,-0.6169850820470603,-0.009212013567252956
0.7735749467382205,-0.9235959749752491,-1.6813720679867368,-1.3746860599995911,2.3665178011460903
-0.7212933829480244,-1.2448809584608886,-0.24836027756597814,0.6458498812071578,0.21704796878639881
1.9830593225752733,-0.969493829758912,-1.2037014711798173,-0.36441808939621667,-0.23547199592090473
1.0046000522351857,-0.8318002654079236,-0.12894262836424825,1.150983866508845,-0.5748619694513823
-0.748472807124138,0.08615683026533207,0.4283397345771579,-0.11185109674537305,1.5746078629083093
0.6784469621218231,1.256552127248733,1.0254279805858073,-1.1221190673487476,-0.009212013567252956
-0.9387287763569327,0.7057778698447796,0.9458162144513208,-1.1221190673487476,1.3483478805546576
1.1404971731157534,-0.4875663545304527,-0.6066132251711678,-0.36441808939621667,2.5927777834997423
0.5289601291531986,0.8893692889794308,-0.40758380983495135,-0.36441808939621667,0.8958279158473541
0.1076790544234387,1.072960708114082,-0.8852544066418709,-1.4588750575498723,1.0089579070241799
1.9015210500469326,-1.0612895393262376,0.30892208537542803,0.14071589590547057,1.1220878982010059
0.8143440830023908,1.0500117807222504,0.5477573837788878,-0.44860708694649787,1.3483478805546576
-0.9930876247091598,-0.6023109914896096,1.4234868112582404,0.22490489345575176,0.5564379423168765
-1.2920612906464088,-1.038340611934406,-1.1240897050453307,1.4877398567099698,0.7826979246705282
-1.808470349992566,-0.6023109914896096,0.07008678697196824,2.0770628395619384,-0.23547199592090473
1.4802399753171727,1.3253989094242271,0.7467867991151043,-0.7853630771476228,-0.8011219518050341
0.7328058104740502,-0.6941067010569353,0.07008678697196824,0.056526898355189356,0.21704796878639881
-0.06898720272129935,-0.4875663545304527,-0.8852544066418709,2.329629832212782,0.21704796878639881
-1.9443674708731338,-0.21217922582847604,0.6273691499133744,0.14071589590547057,-1.0273819341586858
-0.27283288404215095,-0.21217922582847604,0.5477573837788878,1.4035508591596886,-0.4617319782745565
0.09408934233538192,0.6828289424529482,-2.3182661970626297,1.150983866508845,0.8958279158473541
-0.802831655476365,0.38449288635914014,1.78173975886343,-0.2802290918459355,-0.6879919606282082
0.3387041599204038,-1.0153916845425748,0.030280903904724946,-0.19604009429565428,2.140257818792439
0.746395522562107,-0.07448566147748768,0.6273691499133744,-1.6272530526504347,-0.009212013567252956
-1.6861629412000552,0.8664203615875994,0.7467867991151043,-2.0481980404018407,-1.2536419165123376
0.7735749467382205,-0.32692386278763297,0.30892208537542803,0.5616608836568766,0.3301779599632247
0.8007543709143341,0.8893692889794308,0.7467867991151043,-0.44860708694649787,0.10391797760957293
1.4802399753171727,2.7482324077177736,0.30892208537542803,-0.11185109674537305,-0.4617319782745565
0.447421856624858,0.01731004808983789,1.6225162265944568,-1.711442050200716,-0.4617319782745565
1.1812663093799236,-1.3137277406363828,0.22931031924094145,0.3932828885563142,-1.3667719076891636
0.5425498412412554,-0.44166849974678996,-0.8056426405073843,0.4774718861065954,-0.009212013567252956
1.1540868852038102,0.7975735794121052,0.2691162023081847,-0.19604009429565428,-0.23547199592090473
-1.0610361851494436,-0.028587806693824897,0.07008678697196824,-1.4588750575498723,0.8958279158473541
-1.2920612906464088,-0.6711577736651039,-0.8454485235746276,-1.0379300697984664,-0.4617319782745565
0.40665272036068767,-1.382574522811877,1.503098577392727,0.056526898355189356,-0.3486019870977306
0.8551132192665611,0.7746246520202739,0.8662044483168342,0.6458498812071578,1.913997836438787
-0.802831655476365,1.9450199490036748,-1.561954418785007,0.056526898355189356,-0.009212013567252956
0.9638309159710153,0.08615683026533207,-0.04933086222976165,0.8142278763077202,0.44330795114005056
-0.8979596400927624,-1.153085248893563,0.5477573837788878,-1.8798200453012783,-0.23547199592090473
0.2028070390398361,-0.3498727901794644,-1.323119120381547,0.14071589590547057,0.10391797760957293
-1.0882156093255573,0.7516757246284425,-1.4425367695832771,1.2351728640591262,1.913997836438787
0.42024243244874443,0.6598800150611168,0.9458162144513208,-0.7853630771476228,0.6695679334937024
1.1812663093799236,1.3942456915997214,0.22931031924094145,1.5719288542602512,2.2533878099692646
1.0046000522351857,0.8205225068039366,0.8662044483168342,0.3932828885563142,-0.009212013567252956
0.7735749467382205,-0.005638879301993505,0.4283397345771579,-0.36441808939621667,-0.12234200474407883
-1.0610361851494436,-1.084238466718069,-0.5668073421039245,-0.36441808939621667,-0.4617319782745565
0.9366514917949018,-1.1301363215017317,-1.9998191325246832,0.22490489345575176,0.44330795114005056
-0.8707802159166489,1.256552127248733,-0.00952497916251835,-0.11185109674537305,1.0089579070241799
0.21639675112789286,-1.5661659419465281,0.07008678697196824,1.3193618616094074,-0.3486019870977306
-1.577445244495601,-0.12038351626115046,-0.32797204370046473,-2.553332025703528,-2.611201810634248
-0.9523184884449896,-0.21217922582847604,-1.4027308865160337,-1.9640090428515595,-2.045551854750119
1.045369188499356,1.1188585628977448,-0.9648661727763574,1.3193618616094074,-0.4617319782745565
-0.2320637477779806,0.5910332328856227,1.5429044604599702,-1.29049706244931,1.1220878982010059
-0.327191732394378,1.0270628533304191,-1.4823426526505203,0.22490489345575176,0.7826979246705282
0.27075559948011996,-0.6482088462732725,-0.40758380983495135,-0.02766209919509185,0.7826979246705282
-1.2105230181180682,0.5451353781019599,-1.4425367695832771,1.6561178518105324,-1.3667719076891636
1.1133177489396398,0.7516757246284425,-0.40758380983495135,-1.1221190673487476,-1.3667719076891636
-0.8436007917405354,0.6139821602774541,-1.2435073542470605,0.5616608836568766,0.5564379423168765
0.0533202060712116,0.6369310876692854,-0.24836027756597814,0.5616608836568766,-1.0273819341586858
