feat_289,feat_492,feat_22,feat_393,feat_100
1.358862715304386,-0.8062680149400445,-0.22163195771345495,2.830384675993196,0.6935803728898897
-1.9455420855226502,-0.26719605314919154,-0.22163195771345495,-0.9692040295692936,-0.5569918952876445
1.1007060902397738,1.8476247200303084,-0.7959674335095343,-0.3204937627659417,0.23882682082533183
0.3262362150459372,0.7280137224646908,0.9270389938787036,-0.8147492041399241,-0.670680283303784
-0.8612842602512789,2.4281637558050733,-1.5138867782546332,0.4517803643809058,-0.2159267312392261
2.9078024656920594,1.6817564240946614,-0.07804808876443513,-0.7838582390540503,0.6935803728898897
-0.6031276351866667,0.6450795744968673,1.9321260765218424,0.1428707135221668,-2.034940939497458
0.27460489003301475,-0.5159984970526621,-2.662557729846792,-0.7838582390540503,-0.10223834322308661
-0.13844571007036474,-0.7648009409561327,0.2091196491336045,-1.0618769248269153,0.8072687609060292
0.6360241651234718,-2.0502802344573974,-0.6523835645605144,-0.567621483452933,0.011450044793052866
1.9784386154594553,-1.1794716807952503,1.0706228628277235,0.019306853178671188,-0.3296151192553656
1.255600065278541,0.6036125005129555,0.639871255980664,0.5753442247244014,1.8304642530512845
1.5137566903431534,1.7232234980785732,0.2091196491336045,1.1931635264418794,0.46620359685761076
0.3262362150459372,-0.6403997190043974,0.0655357801845847,0.5444532596385275,1.489399089002866
1.2039687402656187,-0.5989326450204857,-0.22163195771345495,-0.567621483452933,0.3525152088414713
-0.03518306004451987,-0.5159984970526621,-1.3703029093056136,0.38999843420915803,-0.670680283303784
-0.39660233513497695,-1.6770765686021916,-0.5087996956114946,0.2973255389515363,1.034645536938308
0.3262362150459372,-0.39159727510092684,-0.939551302458554,0.698908085067897,-0.670680283303784
0.4294988650717821,0.6450795744968673,-0.07804808876443513,0.1737616786080407,0.46620359685761076
-0.5514963101737442,-1.0136033848596033,1.5013744696747828,-0.7529672739681763,1.034645536938308
-0.49986498516082184,-0.30866312713310334,-1.6574706472036531,-0.3513847278518156,1.944152641067424
-0.08681438505744231,0.2304088346577496,-1.9446383851016928,-0.011584111907202713,-0.7843686713199235
0.8425494651751616,-0.889202162907868,-0.5087996956114946,-0.07336604207895052,1.2620223129705872
0.016448264968402567,-0.3501302011170151,1.2142067317767433,-0.25871183259419395,-0.2159267312392261
0.37786754005885964,0.3548100566094849,-0.5087996956114946,3.0775123966801874,1.2620223129705872
0.27460489003301475,0.8109478704325143,0.9270389938787036,-0.011584111907202713,0.5798919848737503
-0.5514963101737442,-0.30866312713310334,-1.6574706472036531,0.019306853178671188,0.46620359685761076
1.5653880153560757,1.930558867998132,0.7834551249296838,-0.44405762310943736,-0.3296151192553656
-0.8612842602512789,0.023073464738190795,-2.0882222540507125,-1.3707865756856543,0.23882682082533183
0.3262362150459372,-0.26719605314919154,-1.801054516152673,-1.3090046455139066,-0.3296151192553656
-1.5841228104321932,0.6865466484807791,0.639871255980664,0.7297990501537709,-0.3296151192553656
-0.7063902852125116,0.7694807964486026,-1.2267190403565937,-1.1236588549986632,0.3525152088414713
0.27460489003301475,-0.8062680149400445,1.0706228628277235,-0.7220763088823025,1.944152641067424
-1.0678095603029687,-1.1380046068113385,0.639871255980664,0.1119797484362929,0.46620359685761076
-1.3775975103805034,1.1841515362877202,0.7834551249296838,0.1737616786080407,-0.3296151192553656
1.5137566903431534,0.31334298262557314,-1.2267190403565937,0.7606900152396449,1.2620223129705872
0.17134224000716988,-0.5159984970526621,0.7834551249296838,0.1737616786080407,0.6935803728898897
-0.6031276351866667,0.10600761270601432,-0.5087996956114946,-1.6796962265443933,0.6935803728898897
