feat_241,feat_43,feat_311,feat_154,feat_139,feat_31,feat_205,feat_147,feat_368,feat_459,feat_30,feat_346,feat_211,feat_486,feat_295,feat_66,feat_431,feat_75,feat_85,feat_42,feat_34,feat_479,feat_382,feat_386,feat_304,feat_74,feat_408,feat_419,feat_322,feat_334
0.48068000284539947,0.06660884618691762,-0.065447621928022,-0.7406681724583485,-1.4819981955086956,1.7038276988348817,0.7057521168545199,0.17706140443761872,1.009648957888946,1.393840180134837,-0.25904501445320177,-0.7871321399755052,1.4350926611223473,0.05256562705845538,0.4908973572756175,0.50424069700542,-1.079180087289116,1.054655452113859,-0.004629480961801444,-0.8108943393512046,2.502465634563188,-0.9207099245627137,-0.9202678102435032,-0.5540480926319188,-1.1165032165747302,0.5163083844298729,0.5295447627264416,0.1999650055062947,0.42582385118952826,-0.27220808138774594
0.8572198439284113,0.06660884618691762,1.222595033268844,0.0,1.9424248193560598,-0.8068177451117686,-0.040511450816409264,-0.8912914044635177,-2.936449407606826,-0.7371912903718689,-0.912963190137452,-0.3465143886897358,-0.40037194106149077,-1.1280527346822509,1.6928043828523278,1.5318447989279782,0.07654377483683455,-0.5727568023839029,0.47428234267289077,-0.5372846807631297,-0.23984687064809462,0.5403446296840225,-0.5993265475561091,-1.6933949341194143,-0.0694074882758137,0.3651199848896475,-0.11931879949792534,-0.17056677012133292,1.4475091839493215,-1.18463740447516
1.101970740632369,0.0030854233928557543,-1.0022059166166517,0.0,-1.213415998264401,0.5303738500337299,-0.7867750184873384,0.31763414245092614,0.44592061996097854,0.4364202441100851,1.1795749720521487,0.5347211138818031,3.5974208225991977,0.6428748079288086,-0.09539875276180217,0.50424069700542,-0.7260422405284088,1.8922941125171187,-0.579323669323432,-0.2636750221750549,1.4055406324786752,-1.608265008914119,-0.832738374965123,-0.2882004962848364,-1.4455904454686754,0.8186851835103237,-3.147348756544971,1.1975505552729844,-1.4132097477780996,0.5849224948458854
1.8927044069066938,1.2100304564800313,0.3443841319982535,0.7406681724583485,-1.1462704489533273,-0.28831488168800384,1.452015684525449,-0.3571150000129495,0.3653880002569832,0.2819976737835122,1.1795749720521487,-0.4933869724516589,-0.14893843391301978,0.7412596714072007,-1.3559353893422545,-0.6585744709595801,1.135957315118956,-0.6445544018470395,-0.004629480961801444,0.055536246177699124,-1.5055295653609944,-0.4050436112991598,0.39267371893219954,-0.06033112798733727,1.2170244064914266,-0.8443872114321559,-0.22746272653531982,-1.3961718741204088,0.4769081178275179,-0.38280557509531127
-1.0254793614866478,-0.568625381753701,-0.065447621928022,0.0,0.06234943864599804,-0.179156384125106,0.7057521168545199,0.9080396421068173,-0.4399381967829703,1.5173782363960955,1.0487913369152988,-0.05276922116588948,2.516256741860772,1.1347991253207694,-0.47649122428612495,0.7746628290903037,0.012336893607615085,0.3366794574824934,-0.38775893986955523,-0.035666973351659165,-0.07108917801970797,-0.9207099245627137,-0.16167937116420827,-0.8198956889790011,0.7682690943633195,-1.1467640105126067,-1.8135736564171057,-2.0517280925385193,0.9877507842074146,-0.6316499359373333
0.9890087883074654,1.7182178388325262,0.8713106727606078,-0.7406681724583485,-0.2733783079093701,0.3120568549079343,0.7057521168545199,2.454339760253199,0.76805109877696,0.7761498988285455,-0.1282613793163517,1.562829200215265,-0.0483650310536314,1.331568852277554,0.9599342453055533,-0.6315322577510918,-1.0470766466745063,-0.6445544018470395,0.825484346671665,0.009934636413019978,-1.336771872732608,-0.14721045466738275,-0.16167937116420827,0.6232769769051602,0.08017761576688867,0.9698735830505492,-0.8763262887596868,-0.1990692144003812,0.8855822509314352,0.6955199885534508
1.930358391014995,-0.5051019589596392,-0.5338267692723369,0.0,-0.47481495584259104,-0.6976592475488708,1.452015684525449,-2.4375915226098996,0.6069858593689692,-0.11950100906557733,-0.1282613793163517,-0.3465143886897358,-1.1546724625069036,-1.718361915552604,0.5202121627774885,0.12564971208658274,-0.21238719069465306,-0.04624107298756821,-0.8347433085952679,0.5571539535891697,-0.07108917801970797,0.36845585859617125,0.13008541309705898,0.015625328111829106,1.0973563232572647,-1.600329209133283,-1.0205181914762127,-0.02805454872609152,-0.34044014838031667,-1.101689284194486
-0.4794965919162807,0.44774938295128885,-0.885111129780573,0.0,1.20382377693425,-0.5612111255952484,-0.040511450816409264,1.2454142133387551,0.76805109877696,-0.49011517784935227,-0.3898286495900518,2.73780987031065,-0.19922513534271397,0.34772021749363197,0.05117527474755275,0.47719848379693164,1.9064398898695896,-0.07017360614194706,-1.3455825871389395,0.648357173118528,-0.6617411022190612,0.36845585859617125,0.7427914600457203,0.9271028013018257,-0.12924152989289464,-0.9955756109723813,0.06092107889773215,0.5134918925758257,-1.1577884145881512,-1.018741163913812
-0.743074480674389,1.9723115300087737,-0.00690022850998264,0.0,-0.4076694065315174,-0.9159762426746665,-0.040511450816409264,0.4582068804642336,0.5264532396649739,-0.49011517784935227,-1.305314095548002,1.1222114489294956,-0.0735083817684785,1.331568852277554,-1.1214169453272866,0.6935361894648386,-1.1433869685183353,0.7913975874156916,0.6019921623088087,-1.8597313639388249,0.055479091451582016,0.28251147305224555,-1.999797512010192,0.4713640647068274,-1.0865861957661898,0.9698735830505492,-0.011174872460530847,-0.48409365719086395,0.32365531791354896,-0.3275068282415286
1.2714136691197244,0.0030854233928557543,1.6909741806131589,0.0,0.7338049317567343,1.4582210793183616,-0.040511450816409264,1.1329560229281093,-0.2788729573749796,0.8688034410244893,1.4411422423258489,-0.1996418049278126,-0.6266620974951146,-2.0135165059877806,-0.7403244738029638,-0.009561353955859136,1.5211986024942727,0.12128665909308374,1.5278883546692137,-1.221308827233317,0.182047360922872,-0.9207099245627137,1.734791726534029,-0.3261787243344196,1.0375222816401837,0.3651199848896475,1.070264397913414,-0.997137654213733,0.42582385118952826,0.004285652881167403
-1.3267112343530574,0.44774938295128885,-1.353490277124888,2.2220045173750456,1.4052604248674707,-0.7795281207210442,0.7057521168545199,0.14894685683495723,0.28485538055298787,-1.1386899732209586,0.002522255820498348,-0.7871321399755052,0.5550753861026989,0.9380293983639851,-0.6230652517954799,-0.06364578037283589,-0.340800953153092,-0.9317447996995857,-0.8985982184132268,0.7395603926478863,-2.096181489560348,-1.5223206233701934,0.10090893467093226,0.24349469640932825,0.0502605949583482,1.1210619825907746,-0.08327082381879385,-0.9686352099346847,0.9366665175694249,-0.935793043633138
-0.5736315521870337,-1.076812764106196,-1.8804168178872422,0.0,1.539551523489618,0.42121535247083214,0.7057521168545199,0.6268941660802025,0.043257521441001805,0.9923414972857476,1.3103586071889988,-0.05276922116588948,0.8567955946808641,-0.43935869033350555,0.6961009957887144,1.8833935706383271,2.195370855401077,-0.11803867245070476,0.9851216212165624,0.4659507340598114,0.3929944767083553,1.0560109429475766,0.2467913268015659,0.3194511525084946,0.9477712192145623,2.3305691789125778,1.430744154704729,0.17146256122724643,0.5279923844655076,-2.2076642212701394
