palmitoleic,stearic,oleic
-0.6853786415994649,-1.0794837885878044,0.31409682461642247
-0.5908212399258661,-1.0413899627884993,3.066105437607848
-1.217264026013458,-0.31760727260170507,-0.5033314762721198
0.1065395974169246,0.46331615628404665,-0.6395695264202101
1.288507118336909,1.0728173690729261,-0.8847980166867728
-0.9217721457834618,-1.1747183530860668,-1.0755312868940994
-1.0104197098524605,-1.5556566110791163,0.45033487476451284
-0.9513213338064613,-0.45093566289927245,-0.585074306360974
2.0154171437026993,1.4728025399656282,-0.557826696331356
-0.8626737697374626,-1.308046743383634,-0.9120456267163909
1.2353185798955097,0.9013951529760538,-0.012874495738994447
-0.08257520593027289,0.12047172409030199,-0.04012210576861252
1.6667367250313039,1.3585210625677133,-0.09461732582784867
-0.7444770176454641,-1.460422046580854,-0.6395695264202101
-0.4371654622062682,-0.393794924200315,0.3685920446756586
0.7861709219459156,-0.43188874999961996,0.23235399452756822
-1.0399688978754602,-0.2985603597020526,0.06886833434985978
1.0875726397805117,0.9204420658757062,-2.083692857989968
0.6147856314125179,-0.24141962100309514,-1.0755312868940994
-0.28941952209127014,0.23475320148821688,-1.1845217270125716
-0.7681163680638639,-0.6414047918957972,-0.44883625621288364
-0.8035753936914634,-0.6985455305947547,0.5865729249126032
-0.4962638382522674,-0.2985603597020526,0.2596016045571863
0.987105400502313,0.8823482400764012,-0.5305790863017379
-0.6912884792040648,-0.869967746691627,-0.25810298600555714
-1.512755906243454,-1.4032813078818964,0.6955633650310755
-1.0990672739214595,-1.0794837885878044,-1.5932358774568427
-0.7740262056684637,-1.3651874820825916,-0.7758075765683006
0.5911462809941181,0.5395038078826566,-0.44883625621288364
0.0238018709525257,0.44426924338439416,0.5865729249126032
0.5438675801573188,0.8442544142770962,0.6683157550014575
0.7270725458999164,-0.5461702273975348,3.338581537904029
1.069843126966712,0.8061605884777913,-0.585074306360974
1.6135481865899046,1.5680371044638906,0.7773061951199297
0.6088757938079179,0.8252075013774438,1.267763175653055
0.5556872553665186,0.5775976336819615,-0.012874495738994447
3.0555485621122855,2.825133355840954,0.20510638449795016
-0.08257520593027289,0.06333098539134456,-0.3943410361536475
0.9752857252931131,1.663271668962153,-0.31259820606479327
0.7034331954815167,0.3299877659864793,-0.3943410361536475
0.7743512467367157,0.672832198180224,-1.34800738719028
1.0225644261299125,0.025237159592039593,0.7773061951199297
-0.12985390676707226,0.19665937568891192,0.09611594437947785
-0.8804032825512623,-0.7175924434944072,0.39583965470527666
0.6916135202723168,0.8633013271767488,-1.4569978273087525
-1.217264026013458,-0.31760727260170507,-0.23085537597593905
-0.40170643657866867,0.3299877659864793,-0.23085537597593905
-1.1463459747582587,0.15856554988960697,-0.5033314762721198
-0.7444770176454641,0.06333098539134456,-0.5033314762721198
0.9280070244563138,0.025237159592039593,-0.4760838662425017
1.19985955426791,1.0728173690729261,-0.2853505960351752
0.4374905032745202,1.0156766303739686,-1.2390169470718078
0.7388922211091162,0.6918791110798764,-0.8847980166867728
-0.9513213338064613,-1.0794837885878044,-1.1845217270125716
-0.7444770176454641,-0.9842492240895419,-0.23085537597593905
1.0402939389437122,-0.050950492006570335,1.8944582063342708
0.7211627082953165,1.4728025399656282,-0.04012210576861252
-0.20668179562687125,0.9204420658757062,-0.7485599665386825
0.5143183921343192,0.38712850468543675,-0.5033314762721198
0.5793266057849183,1.1299581077718834,0.014373114290623627
-1.0399688978754602,-0.6985455305947547,2.2214295266896875
-1.1581656499674586,-0.4890294886985774,-0.6395695264202101
-0.3603375733464692,-0.35570109840101005,-0.3943410361536475
0.24837569992732272,-1.0985307014874568,-0.6395695264202101
0.27792488795032233,-0.46998257579892494,0.9407918552976382
-0.7444770176454641,-0.6794986176951022,-0.7485599665386825
1.6490072122175041,1.8918346237579828,0.7773061951199297
2.866433758765088,2.1203975785538125,0.7228109750606936
-0.5080835134614673,-1.0794837885878044,-0.23085537597593905
-1.6250428207308525,-1.0794837885878044,-0.9120456267163909
0.8629988108057146,-0.31760727260170507,1.0770299054457286
-0.980870521829461,-0.12713814360518025,-0.5033314762721198
-0.8331245817144629,-0.43188874999961996,-0.14911254588708484
-1.1581656499674586,-0.6985455305947547,0.5865729249126032
0.44340034087912017,0.7490198497788338,-1.5932358774568427
0.9220971868517138,1.1299581077718834,0.7500585850903116
-1.0990672739214595,-0.9271084853905844,-1.1027788969237173
0.7684414091321158,0.38712850468543675,1.7037249361269442
-0.7858458808776636,-0.33665418550135756,-0.23085537597593905
-0.8508540945282627,-0.43188874999961996,0.150611164438714
-0.8922229577604621,-1.2699529175843292,-1.1027788969237173
2.275449998305096,2.9203679203392165,-0.8575504066571548
-0.6853786415994649,-0.5080764015982299,0.5865729249126032
-0.9513213338064613,-1.1747183530860668,-1.1845217270125716
1.140761178221911,0.672832198180224,-0.14911254588708484
0.3724822896239211,-0.20332579520379018,0.6683157550014575
-0.7444770176454641,-0.8890146595912795,-0.3670934261240294
0.7093430330861166,-0.393794924200315,0.20510638449795016
1.660826887426704,1.510896365764933,0.5593253148829851
-0.8626737697374626,-1.2699529175843292,-0.23085537597593905
-0.9454114962018615,-0.946155398290237,-0.7213123565090644
0.6443348194355175,0.12047172409030199,1.1860203455642009
-0.6853786415994649,-0.6985455305947547,0.31409682461642247
0.3429331016009215,0.6156914594812665,0.6683157550014575
0.39612164004232076,0.7299729368791814,-1.4569978273087525
-1.0104197098524605,-1.6699380884770312,0.150611164438714
-0.6321901031580656,-0.35570109840101005,-0.44883625621288364
0.15381829825372398,0.7299729368791814,0.17785877446833206
1.4835317592887063,2.2727728817510324,0.6138205349422213
1.3062366311507088,0.7871136755781388,0.3685920446756586
-0.8922229577604621,-1.0794837885878044,-1.1845217270125716
-0.13576374437167218,-0.2795134468024001,0.45033487476451284
-0.9513213338064613,-0.7747331821933646,0.06886833434985978
0.9339168620609136,0.7109260239795289,-0.14911254588708484
-0.08848504353487281,-0.3747480113006625,-0.20360776594632096
-0.31305887250966985,0.36808159178578426,1.7309725461565624
1.4185235456381071,1.1490050206715359,-0.6940647464794463
0.16563797346292383,0.7680667626784864,-1.7022263175753152
-0.6203704279488658,-0.7556862692937121,0.12336355440909592
-0.6971983168086647,-0.7937800950930171,-0.8030551865979186
-0.448985137415468,-1.0794837885878044,0.0416207243202417
-0.454894975020068,-0.5461702273975348,-0.4215886461832656
-0.7562966928546639,-0.6604517047954497,0.06886833434985978
-1.276362402059457,-0.5080764015982299,1.1315251255049648
-0.8744934449466624,-1.0223430498888468,-0.12186493585746674
1.5189907849163058,1.4728025399656282,-1.1027788969237173
-1.0399688978754602,-0.9842492240895419,-1.4569978273087525
0.9634660500839133,1.0156766303739686,0.09611594437947785
-0.4135261117878685,-0.5652171402971873,1.1860203455642009
1.1584906910357107,0.48236306918369914,1.4312488358307636
-0.8626737697374626,-1.308046743383634,-0.9120456267163909
-0.8035753936914634,-0.6033109660964923,-0.5033314762721198
-0.7444770176454641,-0.6985455305947547,0.0416207243202417
0.3843019648331209,0.558550720782309,-0.585074306360974
0.3547527768101213,0.17761246278925943,0.8590490252087839
0.8570889732011147,1.0728173690729261,0.45033487476451284
-0.5612720519028666,-0.6033109660964923,0.5865729249126032
-1.6309526583354523,-0.6985455305947547,-0.7758075765683006
0.053351058975525306,-1.0413899627884993,1.4857440558899997
0.7329823835045163,0.6918791110798764,-1.4297502172791343
2.624130416976491,2.7298987913426918,-1.5932358774568427
0.36657245201932115,0.7490198497788338,-0.12186493585746674
0.9930152381069128,0.13951863698995448,-0.5033314762721198
0.6502446570401174,0.634738372380919,-1.6204834874864609
-0.7444770176454641,-1.460422046580854,-0.23085537597593905
-0.8331245817144629,-0.03190357910691785,0.5865729249126032
0.8039004347597154,-0.12713814360518025,0.5865729249126032
-0.8922229577604621,-1.2699529175843292,-1.0482836768644812
2.931441972415687,1.9870691882562452,-1.9747024178714958
-0.5080835134614673,-0.8890146595912795,0.31409682461642247
-0.7740262056684637,-0.7366393563940596,-0.5033314762721198
-0.448985137415468,-0.6985455305947547,-0.23085537597593905
-0.7799360432730637,-0.45093566289927245,0.12336355440909592
1.4539825712657068,0.9775828045746636,-0.8575504066571548
0.27792488795032233,0.4252223304847417,-0.12186493585746674
-0.3898867613694688,-0.5080764015982299,1.4040012258011454
0.6502446570401174,0.7680667626784864,-0.12186493585746674
-0.34260806053266946,-0.7175924434944072,-0.7485599665386825
-0.6144605903442658,-0.5271233144978824,0.7773061951199297
0.679793845063117,0.9966297174743162,-1.1572741169829537
-0.8153950689006632,-0.7366393563940596,-0.44883625621288364
-0.3898867613694688,-0.31760727260170507,0.5865729249126032
0.11244943502152453,-0.45093566289927245,-0.14911254588708484
1.507171109707106,1.9108815366576353,-0.6395695264202101
0.7743512467367157,0.8633013271767488,0.17785877446833206
-0.3307883853234696,-0.8890146595912795,-0.23085537597593905
1.436253058451907,1.739459320560763,-0.585074306360974
-1.1167967867352593,-0.5842640531968398,0.20510638449795016
1.2294087422909097,0.9204420658757062,0.8318014151791658
0.8689086484103145,-0.16523196940448523,1.2132679555938188
-1.5718542822894532,-0.6985455305947547,-0.23085537597593905
1.20576939187251,1.3204272367684082,-0.557826696331356
-0.9572311714110613,-1.1366245272867617,0.20510638449795016
-0.7740262056684637,-1.8413603045739035,-0.8303027966275367
0.756621733922916,1.4728025399656282,-0.09461732582784867
1.1466710158265108,1.5680371044638906,-0.09461732582784867
0.9102775116425139,1.0918642819725786,-0.44883625621288364
-0.224411308440671,0.17761246278925943,0.2868492145868044
1.3416956567783083,1.0728173690729261,-1.2390169470718078
0.12426911023072437,-0.6033109660964923,0.504830094823749
-1.276362402059457,-0.6985455305947547,0.31409682461642247
-1.4536575301974548,-0.6985455305947547,-0.5033314762721198
-0.8626737697374626,-1.2699529175843292,-0.9120456267163909
-0.34851789813726936,-0.2985603597020526,0.34134443464604053
0.6738840074585171,-0.8890146595912795,0.5865729249126032
-0.7326573424362642,-0.6604517047954497,-0.5305790863017379
0.5143183921343192,0.634738372380919,-0.6395695264202101
-1.6309526583354523,-0.8890146595912795,0.31409682461642247
0.5143183921343192,-0.5842640531968398,1.9489534263935069
-0.06484569311647312,0.13951863698995448,0.09611594437947785
-0.6203704279488658,-0.9271084853905844,-0.20360776594632096
1.814482665146302,0.8633013271767488,-0.966540846775627
-0.8626737697374626,1.0156766303739686,0.0416207243202417
-0.9513213338064613,-1.1175776143871092,-0.9120456267163909
-1.0399688978754602,0.25380011438786937,0.31409682461642247
-0.8331245817144629,-1.308046743383634,-0.8303027966275367
-0.9690508466202612,-1.4794689594805064,-1.3752549972198982
0.4611298536929199,0.25380011438786937,-0.585074306360974
-0.8626737697374626,-0.6985455305947547,1.1315251255049648
0.8925479988287142,0.5204568949830041,-0.6668171364498282
-1.3354607781054564,-0.6985455305947547,3.3113339278744105
-0.8331245817144629,-1.308046743383634,-0.8303027966275367
0.5911462809941181,-0.2604665339027476,0.3685920446756586
-0.7090179920178646,-0.46998257579892494,0.06886833434985978
-0.7444770176454641,-2.127063998068691,-0.5033314762721198
1.0284742637345123,1.3775679754673658,-0.33984581609441133
0.076990409393925,0.12047172409030199,-0.6395695264202101
-0.8331245817144629,-1.3651874820825916,-0.7758075765683006
0.14199862304452412,-0.46998257579892494,-0.012874495738994447
1.3357858191737084,1.4728025399656282,0.23235399452756822
0.27792488795032233,0.5014099820833516,-0.8847980166867728
0.6561544946447173,1.3394741496680609,-0.4760838662425017
0.6088757938079179,0.7490198497788338,-0.557826696331356
1.3771546824059078,0.634738372380919,2.957114997489376
-0.980870521829461,-0.5080764015982299,0.0416207243202417
-0.15349325718547194,-1.0794837885878044,0.5865729249126032
-0.8508540945282627,-1.7080319142763363,-0.5033314762721198
0.9693758876885131,-0.6985455305947547,1.1315251255049648
-0.5967310775304661,-0.6223578789961448,0.17785877446833206
-0.8390344193190629,-0.5842640531968398,-0.23085537597593905
-1.0340590602708604,-0.7747331821933646,-0.23085537597593905
-0.448985137415468,-1.0794837885878044,-0.5033314762721198
0.6502446570401174,1.034723543273621,0.7773061951199297
0.9516463748747134,0.8633013271767488,-1.0210360668348633
0.9634660500839133,0.8061605884777913,-1.5659882674272247
-0.8035753936914634,-0.8890146595912795,-0.3670934261240294
-1.0104197098524605,-0.5461702273975348,0.0416207243202417
-0.3307883853234696,-0.8890146595912795,0.31409682461642247
0.6620643322493173,0.6156914594812665,0.2596016045571863
0.2129166742997232,1.5299432786645857,-0.6395695264202101
-1.6309526583354523,-0.6985455305947547,1.9489534263935069
-0.3307883853234696,-0.5080764015982299,-1.0482836768644812
-0.448985137415468,-0.5842640531968398,0.31409682461642247
-1.0931574363168595,-0.35570109840101005,-0.04012210576861252
-0.9217721457834618,-0.12713814360518025,-0.2853505960351752
-1.512755906243454,-0.6985455305947547,2.7663817272820492
-0.3898867613694688,-0.8890146595912795,0.0416207243202417
-0.8863131201558623,0.00619024669238711,0.6410681449718394
-0.8153950689006632,-1.384234394982244,-0.7213123565090644
1.1880398790587103,1.8156469721593729,-1.2117693370421898
0.14790846064912405,-0.10809123070552777,2.275924746748924
1.3239661439645085,1.1490050206715359,-0.3670934261240294
0.5024987169251194,0.17761246278925943,-0.31259820606479327
0.6088757938079179,0.7490198497788338,-0.0673697157982306
0.7802610843413157,0.8442544142770962,-0.2853505960351752
1.0225644261299125,1.3966148883670182,-0.585074306360974
-0.9217721457834618,-1.1747183530860668,-1.320759777160662
-0.7858458808776636,-0.5842640531968398,-0.5033314762721198
0.7861709219459156,0.8442544142770962,-1.2117693370421898
1.7908433147279024,1.2823334109691034,-0.4215886461832656
1.3416956567783083,0.7109260239795289,-1.1845217270125716
-0.6203704279488658,-0.7556862692937121,-0.557826696331356
-0.8508540945282627,-0.393794924200315,-0.25810298600555714
-1.0399688978754602,-0.12713814360518025,-0.5033314762721198
0.7861709219459156,1.510896365764933,-0.6940647464794463
1.3062366311507088,1.0537704561732735,1.0497822954161105
