feat_453,feat_48,feat_451,feat_442,feat_378,feat_336,feat_323,feat_105,feat_153,feat_318
0.11325185498013803,0.7516757246284425,-0.7235353611040899,1.2201341620213721,0.7025634140262574,-1.5746834673983527,-0.5327960844967791,0.704996867559131,-1.3351686938246832,-0.688229791140385
-0.053562439414439146,-1.6350127241220223,1.407419736288837,-0.9752294772673422,-1.5670730704403981,-0.8701116832183988,-0.36441808939621667,0.493438441406502,0.838457566320211,1.393682398132262
-1.2651609987013681,1.784377457260855,0.9812287168102516,-1.0265230202413778,2.32373233150244,-0.19449490386775814,-2.7217100208040903,0.8485543710198435,-1.1291377686924657,0.7563623401916557
0.32396464789960394,1.0500117807222504,-0.8300831159737363,-1.067557854620606,1.3339660450432969,-0.8701116832183988,0.9826058714082826,1.0978910875568706,1.9304214695209634,-0.7094737930717385
-1.5987895874905225,-0.8318002654079236,1.407419736288837,-0.1647914982775832,-0.8674106955296246,0.7996269286053275,0.3932828885563142,-1.1159167289688545,-1.8914521916816702,1.5423904116517366
-0.28183463174386053,-1.1989831036772258,-0.29734434162550455,-0.7290204709919724,-1.225774350971728,-0.24275324524994676,-0.6169850820470603,-0.5719093474335227,0.8075529275503783,-0.24210575058196063
-0.8788542116823472,0.4992375233182971,-0.08424883188621186,-0.6161746764490946,0.5319140542919225,-1.140358394958655,1.0667948689585638,0.6143289706365758,-0.5934573633487003,-0.09339773706248586
0.6839323358036915,-0.3498727901794644,-0.5104398513647973,-0.06220441232951241,-0.372527552300053,0.780323592052452,-0.2802290918459355,-0.6323546120485596,1.3638364254073654,-0.5395217776209101
-1.3266188966362122,1.9220710216118435,0.3419421875923735,0.09167621659259374,2.0336284199540704,0.9733569575812064,1.3193618616094074,-0.29234999858897726,-1.747230544089118,0.373970305427292
-2.0026557739194986,1.1188585628977448,1.3008719814191907,-1.5804932843609598,1.811784252299435,-0.43578661077870123,-0.36441808939621667,0.8334430548660844,-1.2939625087982396,1.393682398132262
-0.747158716107681,1.3253989094242271,1.3008719814191907,-0.277637292820461,1.3851608529635975,1.8034004293548507,2.1612518371122196,-0.47368579243408787,-1.0467253986395786,1.2237303826814334
1.3160707145620891,-0.2810260080039702,1.0877764716798979,0.04038267361855836,-0.27013793645945205,-0.4550899473315767,0.056526898355189356,1.2792268814019812,0.5912204561615501,1.1812423788187265
-0.7910572146325698,-0.2810260080039702,-0.08424883188621186,-0.010910869355477028,-0.304267808406319,-2.404726939171997,1.4877398567099698,0.9467779260192785,-1.015820759869746,-0.1146417389938394
0.3854225458344481,-0.7400045558405981,-0.6169876062344436,1.7433283003565332,-0.8503457595561911,0.44251520237713166,-0.36441808939621667,-0.934580935123744,-1.0879315836660222,-0.7094737930717385
0.5434571405240476,0.7516757246284425,0.6615854522013126,-0.5956572592594804,0.95853745362776,-0.3296182597378863,0.730038878757439,1.3850060944782958,0.5294111786218848,0.650142330534888
0.6663729363937361,-0.8776981201915864,0.5550376973316662,0.5635768119537193,-0.8332808235827576,-0.5805616349252671,-0.19604009429565428,0.5312167317909,-0.614060455861922,0.8413383479170699
0.14837065380004902,1.2106542724650702,-0.6169876062344436,0.8610793612031246,1.2827712371229965,0.7610202554995765,-0.2802290918459355,-0.29234999858897726,-1.1497408612056874,-0.5607657795522637
2.0623451894851974,1.3483478368160586,0.44848994246201984,-0.8623836827244644,1.1121218773886614,1.1567386548335232,-1.2063080648990288,1.2112259587100647,2.9708776414386615,0.4377023112213526
0.17470975291498225,0.5451353781019599,-0.5104398513647973,-0.7495378881815866,0.6513686061059569,-0.9666283659827761,-0.869552074697904,0.6067733125596961,1.2299163240714241,-0.5182777756895567
-0.6242429202379927,-0.7629534832324294,-0.6169876062344436,0.6764226064965971,-0.8162158876093241,0.8478852699875161,-0.2802290918459355,-1.916816485118093,-0.6243620021185329,-0.5820097814836173
-1.0720076051918577,-0.07448566147748768,-1.4693696451916143,0.5943529377381405,-0.06535870477825004,-0.4840449521608899,-1.0379300697984664,-0.8288017220474294,-0.6037589096053112,-1.9203819031588902
-1.1159061037167464,0.3385950315754774,-1.4693696451916143,0.9328903213667741,0.6001737981856564,0.7417169189467011,-1.711442050200716,-1.4861439747359553,-1.0570269448961895,-1.7291858857767084
-1.0544482057819022,-1.4514213049873712,-1.1497263805826754,0.1942633025406645,-1.362293838759196,-1.1982684046172816,-0.36441808939621667,-0.9119139608931052,-0.2844109756503741,-1.0918658278361022
1.254612816627245,0.29269717679181456,-1.5759174000612608,0.8303032354187033,0.3953945665044545,0.07575180787249813,-1.1221190673487476,0.06276593102436433,0.8487591125768218,-1.4955018645318194
0.4907789422941811,0.9352671437630936,-1.4693696451916143,1.7638457175461473,0.95853745362776,-0.9183700246005875,0.056526898355189356,0.5085497575602612,-0.933408389816859,-1.4955018645318194
1.0351203240028013,1.4171946189915527,1.0877764716798979,-1.3855778210596252,1.7947193163260013,-0.08832655282694318,0.14071589590547057,2.2236841410119323,1.2196147778148132,0.9050703537111304
-1.8270617798199438,-0.5793620640977784,1.1943242265495442,-0.6879856366127441,-0.6285015919015555,1.2918620107036514,-0.11185109674537305,-1.2670298905064468,-1.170343953718909,1.244974384612787
0.3942022455394259,-0.7170556284487667,-0.7235353611040899,0.3789200572471919,-0.7820860156624571,0.992660294134082,0.6458498812071578,-1.2821412066602058,1.0238853989392067,-0.7094737930717385
