feat_454,feat_26,feat_464,feat_29,feat_471,feat_474,feat_475,feat_466,feat_477,feat_433,feat_442,feat_421,feat_428,feat_400,feat_404,feat_410,feat_43,feat_385,feat_389,feat_390,feat_394,feat_395,feat_396,feat_397,feat_374,feat_378,feat_380,feat_381,feat_382,feat_354
-0.625839218448658,0.5500495540528902,-0.12880754017472404,-0.4245124094207197,-1.7194721588008057,0.24798154943851808,0.5969086895934825,-0.9383024783884744,-0.6824345711375259,-1.380285859342832,1.2201341620213721,-1.7428059110240748,1.2130498524004896,0.502269393743878,0.5166754736163598,-0.8311299140065092,0.06660884618691762,2.9409764337753543,0.5227567772031163,0.2524817001292044,-0.3703331992909425,0.23581711193468508,0.941303428973329,1.0871189626736417,-1.1007830947022246,0.7025634140262574,-1.098160996748675,0.08005826063613801,-0.9202678102435032,0.47470884282671166
0.03994718415629893,-1.7090465241988009,-1.4944982855241244,-0.9298062032898713,0.05530327006003339,3.1211470877606287,0.746395522562107,0.843767888452252,0.4878353940664621,1.00780234544907,-0.9752294772673422,-0.7676447347508824,-0.7217815309813197,-0.2551925285987802,0.5166754736163598,1.414300189446041,0.06660884618691762,-0.5328432154217084,0.495175865649155,0.9111296135097507,-0.3703331992909425,0.9067440090053548,-1.6188224584723385,0.12682556243774784,-1.1381122375319677,-1.5670730704403981,-1.2832814537562776,0.032885884840434,-0.5993265475561091,0.5781715002498293
-0.45939261779741875,-0.20298247203100683,1.0587496296943197,0.6779467772028839,0.2771501986676383,0.8864627801767648,1.031779476411299,-0.5818884050203291,-1.969731532861913,-1.176424671128889,-1.0265230202413778,-0.2425579475268557,1.0138760335229504,-0.5076798360463329,1.7946713447522138,0.4163312545782409,0.0030854233928557543,1.7830365507096666,-0.02886145387610968,0.03293239566902232,0.9607745773645695,-1.4415001307419892,-0.3387595147495048,-0.1194035145458147,1.6242443318690205,2.32373233150244,-1.2832814537562776,-1.052078758460758,-0.832738374965123,-0.7668430462507
-1.1251790204023757,0.07940453775045457,1.0587496296943197,-0.6541914066339705,1.8300786989208724,0.24798154943851808,1.9830593225752733,-1.1759118606339045,-1.0335155606987223,1.226225047106866,-1.067557854620606,2.607913183117861,0.33099436879995886,-0.5076798360463329,-0.7613203975194941,0.7656203817819709,1.2100304564800313,-0.8891324102111507,-1.9319443510994392,0.4720310045893865,0.2952206890368135,0.47543386088849565,1.0479753409502317,-2.212350668906096,0.7283449039551865,1.3339660450432969,1.3084049443501586,-0.533182624708014,0.39267371893219954,1.3541414309232116
0.3728403854587774,0.032340036120211,0.10870389379908472,3.2962873454339423,1.8300786989208724,0.08836124175395639,-0.9251390642688759,0.36854912396139167,-1.677164041560916,-1.7588852088830116,-0.1647914982775832,-0.5426075402262995,-0.4657009067101979,-0.2551925285987802,0.5166754736163598,-1.3301143814404093,-0.568625381753701,-2.2252168906715597,1.9569641780091038,-0.625715517711524,-0.0375562551270645,1.5297475562852623,0.3012719571119121,0.6192837164048729,-0.2795419524478768,-0.8674106955296246,-1.46840191076388,-0.7690445036865341,-0.16167937116420827,0.21605219926891753
0.7057335867612559,-1.379595012787096,-1.7320097194979331,0.03484558500578177,0.49899712727524315,0.5672221648076414,0.9502412038829585,0.6061585062068219,0.3122948992858639,0.9932408320052171,-0.7290204709919724,-0.09253315117713379,-1.0632223633428155,-0.5076798360463329,-0.7613203975194941,-0.33214544657260914,1.7182178388325262,-0.08748172193490554,1.7638977971313747,0.4720310045893865,-0.0375562551270645,-0.29133973576369826,0.4079438690888149,-0.19327223764088344,-1.7727076656376002,-1.225774350971728,0.7530435733273508,-0.061458866750974006,-0.16167937116420827,-0.9737683610969353
-1.7909654230073326,-1.3325305111568524,-0.24756325716162841,0.21858878277638236,1.3863848417056628,-0.8693606043534138,1.4666502632291158,-1.5323259340020499,-1.1505425572191212,-0.5648411064870605,-0.6161746764490946,0.5825784323966148,2.180465544091394,0.7547567011914307,0.5166754736163598,0.4163312545782409,-0.5051019589596392,1.070458161130782,0.4675949540951937,0.2524817001292044,0.6279976332006915,-1.4894234805327513,-1.0854628985878245,0.42230045481802286,-0.2048836667883906,0.5319140542919225,1.3084049443501586,0.551782018593178,0.13008541309705898,-0.19779843042355302
-1.291625621053615,-1.7090465241988009,0.46497104475979784,0.17265298333373222,-1.053931372977991,0.7268424724922031,-0.46308885327494576,-0.3442790227748989,1.482564864489852,1.226225047106866,-0.06220441232951241,1.4077148123200853,0.27408756340637624,-0.5076798360463329,-0.7613203975194941,-1.0806221477234592,0.44774938295128885,-0.9782047089085114,-0.24950874630780007,-1.9430113444726165,0.2952206890368135,1.9131343546113593,0.08792813315810649,0.2006942855328166,-0.8394790948940231,-0.372527552300053,-1.098160996748675,1.16502290393733,0.7427914600457203,-0.30126108784667066
-0.45939261779741875,2.103178107850928,1.474394639148485,-0.47044820886336985,0.2771501986676383,0.4076018571230798,-0.7620625192121947,1.2001819618203973,0.7218893871072597,-1.8171312626584237,0.09167621659259374,0.20751644152231005,-0.15271347704549346,0.24978208629632526,-0.7613203975194941,-0.9309268074932892,1.9723115300087737,0.7141689663413398,-0.8562888004949486,0.6915803090495686,0.6279976332006915,2.3444445027282184,-0.3387595147495048,-0.4887471300211585,0.504370046976728,2.0336284199540704,1.3084049443501586,-0.580355000503718,-1.999797512010192,0.371246185403594
0.5392869861100167,-0.06178896714027613,0.821238195720511,0.5860751783175835,-1.7194721588008057,1.0460830878613265,1.1948560214679804,0.843767888452252,0.2537814010256645,-1.2929167786797136,-1.5804932843609598,0.5825784323966148,-1.0063155579492329,-2.275090988179202,-0.7613203975194941,-0.6814345737763392,0.0030854233928557543,0.8032412650387003,0.1642049270016194,-0.625715517711524,0.9607745773645695,0.23581711193468508,-0.6587752506802131,-0.09478060684745844,-1.324757951680683,1.811784252299435,0.19768220230454311,-0.25014836993379,1.734791726534029,1.767992060615682
