linolenic,other,stearic,linoleic,eicosenoic
-1.0180493444581526,-1.0231146942284237,-1.0794837885878044,1.0101652830897165,0.9797711338865462
-1.3024494528312476,1.1665368718035158,-1.0413899627884993,0.753516658914776,0.29660706609813525
-0.5646578673416248,-1.0961030797628217,-0.31760727260170507,1.2322650540103381,-2.663770560984979
-0.12363161232827505,0.509641401993934,0.46331615628404665,0.020587414876724767,-0.2043799169466995
0.15252501464270102,0.21768785985634212,1.0728173690729261,-0.6259696960255292,-0.568734086433852
-1.5456321541937488,-1.0961030797628217,-1.1747183530860668,1.602431338878041,-1.7528851372670977
-1.1581885282941704,1.604467185009904,-1.5556566110791163,1.1557640218043463,1.0708596762583344
0.4905077521295672,-1.0231146942284237,-0.45093566289927245,0.2525582867271518,0.43323987965581745
0.8490991931217302,0.2906762453907401,1.4728025399656282,-1.4279966465722183,-0.29546845931848764
-1.5538756355958674,-1.0231146942284237,-1.308046743383634,1.5777535865535273,-0.7509111711774283
0.6017947510581695,1.093548486269118,0.9013951529760538,-1.075104788331675,0.4787841508417115
-0.6306057185585744,1.3855020284067099,0.12047172409030199,0.282171589516568,0.4787841508417115
1.0964036351852908,0.582629787528332,1.3585210625677133,-1.5538531834272373,-0.0677471033890173
-1.5744843391011643,-1.0961030797628217,-1.460422046580854,1.4543648249309598,-0.29546845931848764
1.611621222817709,-1.0231146942284237,-0.393794924200315,-0.7049385034639725,0.5698726932134996
-0.8325710129104822,-0.07426568228124983,-0.43188874999961996,0.15878282789400044,0.5243284220276055
0.7089600092857125,-1.0961030797628217,-0.2985603597020526,0.1291695251045842,0.29660706609813525
0.7089600092857125,0.2906762453907401,0.9204420658757062,-0.7567617833454509,-0.38655700169027574
-0.6470926813628117,0.36366463092513807,-0.24141962100309514,0.06500736906084909,0.6154169643993938
-0.10302290882297832,0.4366530164595361,0.23475320148821688,0.2871071399814707,-0.11329137457491135
0.523481677738042,-1.0961030797628217,-0.6414047918957972,0.17358947928870855,0.43323987965581745
-0.8943971234263725,-1.0231146942284237,-0.6985455305947547,0.9114542737916626,0.9797711338865462
1.6281081856219461,-1.0231146942284237,-0.2985603597020526,-0.5692108656791481,1.0253154050724402
0.9603861920503325,1.2395252573379139,0.8823482400764012,-1.1540735957701185,0.2055185237263471
0.3297598647882528,-1.0231146942284237,-0.869967746691627,0.24268718579734638,1.0253154050724402
-0.6677013848681085,2.261362654819486,-1.4032813078818964,1.0076975078572652,0.4787841508417115
-1.5332669320905707,-1.0961030797628217,-1.0794837885878044,1.644383517829714,0.29660706609813525
-1.5744843391011643,-1.0961030797628217,-1.3651874820825916,1.4543648249309598,-0.11329137457491135
0.4492903451189738,0.2906762453907401,0.5395038078826566,-0.5124520353327671,-0.15883564576080542
-1.0180493444581526,-1.0961030797628217,0.44426924338439416,0.738710007520068,-2.2083278491260385
0.2184728658596505,1.677455570544302,0.8442544142770962,-0.7987139622971238,1.1164039474442284
-0.8119623094051855,-0.0012772967468518404,-0.5461702273975348,-0.12007577337300225,-0.11329137457491135
0.8532209338227895,0.801594944131526,0.8061605884777913,-1.075104788331675,-0.0677471033890173
1.0840384130821128,1.02056010073472,1.5680371044638906,-1.6377575413305832,0.15997425254045303
0.34212508689143084,1.9694091126818938,0.8252075013774438,-1.1664124719323752,1.3441253033736988
0.5399686405422793,0.6556181730627301,0.5775976336819615,-0.6309052464904319,-0.15883564576080542
0.9768731548545698,0.801594944131526,2.825133355840954,-2.3287346064169614,0.11442998135455897
-0.49871001612467536,2.11538588375069,0.06333098539134456,0.15631505266154908,1.3896695745595928
1.302490670238258,0.801594944131526,1.663271668962153,-1.4230610961073156,0.4787841508417115
0.9109253036376204,0.582629787528332,0.3299877659864793,-0.8357305907838941,0.0688857101686649
1.611621222817709,0.801594944131526,0.672832198180224,-1.3292856372741644,0.25106279491224115
-0.8985188641274318,-0.0012772967468518404,0.025237159592039593,-0.132414649535259,-0.0677471033890173
0.11542934833316691,0.509641401993934,0.19665937568891192,-0.10280134674584279,-0.15883564576080542
1.339586336547792,-1.0961030797628217,-0.7175924434944072,-0.273077837784986,0.0688857101686649
0.9686296734524511,0.21768785985634212,0.8633013271767488,-0.8530050174110535,0.752049777957076
0.012385830806683311,-1.0231146942284237,-0.31760727260170507,1.1088762923877706,-2.663770560984979
0.5440903812433387,0.874583329665924,0.3299877659864793,-0.1990445808114455,-0.29546845931848764
0.5729425661507541,-0.9501263086940257,0.15856554988960697,0.16125060312645179,1.4352138457454868
0.0948206448278702,-1.0961030797628217,0.06333098539134456,0.5906434935729868,-2.663770560984979
-0.44100564630984457,1.7504439560786997,0.025237159592039593,-0.3002233653419509,1.571846659303169
1.026334043267282,0.947571715200322,1.0728173690729261,-1.3218823115768104,0.3421513372840293
0.9274122664418577,-0.2932308388844438,1.0156766303739686,-0.6333730217228832,-1.206353883036369
1.2200558562170711,0.582629787528332,0.6918791110798764,-1.0430237103098077,-0.02220283220312323
-1.512658228585274,-1.0231146942284237,-1.0794837885878044,1.602431338878041,-0.02220283220312323
-1.9248322986912085,-1.0231146942284237,-0.9842492240895419,1.49138145341773,0.29660706609813525
-0.770744902394592,0.874583329665924,-0.050950492006570335,-0.3174977919691103,0.43323987965581745
0.5440903812433387,1.3125136428723119,1.4728025399656282,-0.8604083431084076,0.29660706609813525
0.8903166001323236,-0.07426568228124983,0.9204420658757062,-0.44828987928903197,-0.43210127287616984
0.3833424939020243,0.2906762453907401,0.38712850468543675,-0.5001131591705104,0.11442998135455897
