concave_points_worst,smoothness_se,texture_worst,concave_points_mean,radius_worst,symmetry_worst,radius_mean,fractal_dimension_se,perimeter_worst,texture_se
0.09311468779850983,0.3845210600497595,0.8041158728006657,-0.15488164911206428,-0.6679006672253643,-0.4753432130211769,-0.5964512103099744,-0.04445104588346952,-0.668238394030071,-0.033524042241013505
-0.5009050839425534,0.1286635587804361,-0.654888147534115,-0.4743377899432178,-0.3731937177340083,0.28087126853252925,-0.3893366864919345,-0.0637217771613928,-0.4033264221572421,-0.395345433101444
-0.27868938568369517,-0.38273595978623925,0.5536140224415618,-0.5597592130583503,-0.443362039041474,0.8960966094575786,-0.520145859429644,-0.6469825771731996,-0.5373747751377009,1.0051373633633063
2.0447871957075123,1.0344180423121603,1.034306762319842,2.7839150303401263,1.4150960710162626,4.076363020228995,1.635480302939693,0.9460645418017796,1.8164332372405518,1.192348431271191
-0.7552501535031292,-0.32721078071916043,-1.375927257351535,-0.7418417202248171,-0.5636505898542724,-0.8438375578460767,-0.3975122598005411,-1.0216912409105938,-0.550692754051526,-0.9531984133384952
0.5997126818116426,-0.7808767324149526,1.2204905700191762,0.0736581232573692,0.761528278266724,0.8672579216017174,0.4145946888544046,-0.5771797060998336,0.629395986225689,-0.13072978903933816
-1.0596572667198703,0.23024939775543246,0.14739480564301521,-0.8345064803877239,-0.7500978436141099,0.4875485314995385,-0.6455046501616153,-0.766461111096323,-0.8103933428711195,1.2661527945810298
-0.435151951976247,-0.6376470091396468,-0.4416230587148776,-0.2780183789242289,-0.04039539381859917,-0.7877623314596789,0.21565573834497187,-0.8872243604379747,-0.0857215771905825,-0.010122658752527741
0.9344558990946569,-0.28178108875518676,0.12877642487308194,0.7220616741546911,1.6035481339563131,-0.4593217197679204,1.7063352716142859,-0.8015766658694274,1.5529688717713988,-0.550514606694325
0.166339766579169,-0.8174728731637091,-1.0949589657325403,0.12561033380692346,0.13201819567974518,0.4122475132092332,0.5426786706892458,-0.03502979948092937,0.16037151143445005,-1.3206001341077185
1.0480294906728227,-0.44614823815261906,0.4351334175419857,1.4951005763223375,2.381414095879077,-0.1004402708949752,2.0633353060901176,0.3580931185887026,2.5576077159230026,0.2328917082432837
0.5772968413685841,1.0785857983882456,1.2881937728189337,0.41434473474579264,0.4407588094325951,-0.3872250001282661,0.24563284047653014,0.46643745221791477,0.39488374883006955,0.5101080972607277
-1.3295439856543003,-1.0944678005551596,-0.8732309765633337,-1.1409495915571863,-0.38121295445486136,-0.3920314481042434,-0.26670308686283206,-0.5108027428092095,-0.45051839091710116,-1.1684911414325623
-0.6533327989553542,-0.49631018969617335,-1.2185173108420984,-0.7321006807467756,-0.6358237203419513,-0.6115259056738572,-0.5773748725898916,-0.5343558588155599,-0.6798192452594845,-0.8894746459929269
0.23059850918260472,0.14822356504270237,-0.22158764961566468,0.23700786219683326,0.7314561405635246,-0.5266119914315983,1.2621291218466468,-0.9000715146232567,0.6207103478036288,-0.7103640569849031
0.166339766579169,-0.7474354313859164,-1.2997611542018077,-0.341210250409985,0.19216247108614457,0.3417529428949044,0.15842672518472375,-0.4260115251863477,0.19221885231533686,-1.4842298078848981
1.2647159482890593,0.019190620506138494,-0.5431778629145145,1.1756444354911841,-0.0002992102143331574,0.4026346172572786,-0.29122980678865257,1.4218374851300597,-0.03360774665822233,-0.5379138617389866
1.6278525634666148,0.9618567287585911,-0.4991707810946717,1.879746750583461,0.28438369337595687,0.5804731923684258,0.3110374269453849,2.0907459797104133,0.35435076952712286,-0.29453947345873693
-0.6590114785342626,-0.8540690139124656,-0.6616584678140905,-0.8544880998298603,-0.31705906068803547,-0.24783800882493479,-0.21219926480545284,-0.7296326024318478,-0.3995626455076825,-1.0984670016093248
-0.04735791231132656,0.9069625176354567,-1.230365371332056,0.35115286326003664,0.029772927488866886,-0.11005316684692894,0.13935038746464104,0.7135310510481737,0.18932363950798328,0.5191086293716834
-0.20725757413848067,-0.8266219083508983,-0.5516407632644839,-0.5610080642734838,0.009724835686733524,-1.391772627107449,-0.24762674914274935,-1.0032769865783562,-0.08861678999793565,-0.12532946977276438
-0.6755992004621263,-0.2921920598302641,-0.9257009587331457,-0.773812311332235,-0.503506314447873,-0.6980419692414426,-0.6128023569271882,-0.8225603510387215,-0.5767496693177061,-0.31974096336941366
0.2978460305117817,-0.9446129138684407,0.2794160511025431,-0.4586022646325355,0.027768118308653264,-0.5794829191673443,0.005816023424062608,-0.4427128256272144,0.13141938336091682,-0.3683438367685758
1.8176400125511811,-0.7811922163869247,2.907992899803139,1.1326839536905913,0.24228270059147725,1.911859281714041,0.28378551591669554,1.0124415050924036,0.6120247093815685,-0.03172393581882211
-0.8728585963610453,-0.5357456861926783,-0.7158210300538969,-0.7997884166070122,-0.5135303603489397,-0.37600995485098687,-0.5392221971497267,-0.7334867486874324,-0.47628578490254575,-0.7476262599242608
-0.4725116860480118,-0.4338443632457095,0.9919922605699935,-0.513801488341437,0.7094032395811783,-0.7108591638440477,0.8642512208277814,-0.942038884961845,0.5975486453448018,0.1698879834665916
0.11702491760443948,-0.1382358815079091,0.39789665600211915,-0.509555394209983,-0.7480930344338967,0.6605806586347083,-0.7844893964079316,2.097169556803055,-0.5906466907930021,0.7549225706787301
-0.8700192565715912,0.25170230784953124,-0.46870433983478077,-0.7440896524120574,-1.0307711288439732,0.25523687932731903,-1.089710799929254,-0.007194298746151532,-1.031298080072178,-0.010122658752527741
0.06173251117822718,0.06114998877841979,-0.025248361496367073,-0.34570611478446567,-0.30302539642654225,-0.533020588732901,-0.2830542334800454,-0.2345889278256446,-0.19284445106265516,-0.7816482713036744
-1.7031413263719501,0.1554796963980594,2.1480244483758573,-1.2223996678081943,-0.880410440327975,-2.130363466082574,-0.8117413074366214,-0.8585323827575112,-0.937203663833195,4.812362446297685
1.0480294906728227,0.14002098177142935,1.2035647693192366,2.4467252022540773,0.8056340802314165,-0.9367622187149643,1.341159663829847,2.8315985377283477,0.9768215231080879,3.037457514017167
-0.562623364629109,-0.357181758056504,-0.12003284541602836,-0.7570777050494459,-0.5295688337906461,0.7743332607328294,-0.5937260192071054,-0.5013814964066693,-0.5726963713874114,0.058281385290737356
1.995472346732782,-0.04295972197235324,0.33188603327235516,1.2031191622241217,0.007720026506520615,-0.04756934315922836,0.19657940062488916,0.859132131814704,0.5164826867389093,-0.6259390657841359
0.5264876030309835,-0.6401708809154231,0.40466697628209475,0.3156854887502448,0.21421537206849084,1.3511070178500637,-0.24490155803988048,-0.19733218068832645,0.16037151143445005,-0.7159443868936958
-0.2606072743929609,0.3466629834131153,1.9550703203965476,-0.19709282018357707,-0.7681411262360297,-1.2555899344547687,-0.7272603832476839,0.41119468922120184,-0.7319330757918442,3.026656875484019
0.662477035052208,-0.12750942646085972,0.8075010329406535,0.8976501550024634,0.5951291163090198,0.33214004694295063,0.5699305817179346,-0.4234420943492913,0.6438720502624556,0.01687893758034002
-0.19081929114690402,-0.5606689199784693,-0.6413475069741631,-0.4511091573417344,-0.36717929019336815,1.04669864603819,-0.34845881994890016,-0.8097131968534395,-0.30083588877693423,-0.812610101765363
-0.183347344332551,-0.5319598785290138,0.48591081964180416,0.014212805417013807,-0.06044348562073182,-0.8438375578460767,0.18840382731628202,-0.8418310823166445,-0.10598806684205543,0.744121932145583
-0.724615171564282,-0.5089295485750549,-0.8309164748134851,-0.5357812697277868,-0.5115255511687264,-0.23822511287298104,-0.5801000636927606,-0.5806056138825755,-0.5118969024329918,-0.8878545502129548
1.3573680887870367,0.1409674336873456,1.4828404808682372,0.29870111222442897,1.6496587451012192,1.2549780583305248,1.2512283574351712,0.2857208166782802,1.5500736589640456,0.5533106513933164
-0.24626113650940332,0.6173482313651246,0.20663510809280294,-0.46584560168030986,-1.1129683052327188,-0.4384937785386875,-1.17255660945647,-0.08898784705911425,-1.0231914842115888,-0.0011221266415719548
-1.7031413263719501,2.7506508498400533,-0.4754746601147564,-1.2223996678081943,-1.2312520468653039,-0.7220742091213274,-1.4837734334041035,1.266815157960989,-1.2608884556952964,1.541569077176283
-0.22952397564525245,0.7571076309487381,0.15247254585299724,-0.5260402302497454,-0.9405547157343744,-0.9720095038721288,-0.8771458939054757,-0.10440443208145277,-0.9013030250220135,0.6487162917694497
-0.592660590822808,-0.6376470091396468,1.2238757301591647,-0.7803063376509294,-0.5957275367376853,-0.3231390271152409,-0.5446725793554645,-0.9617378547126109,-0.6653431812227178,0.6271150147031553
-0.8057605139681555,-0.42059403642288407,1.4591443598883218,-0.7058748052289718,-0.3932418095361413,-0.7236763584466529,-0.26397789575996267,-0.8349792667511609,-0.4710744018493096,0.2292914953989013
1.995472346732782,-0.6663560505891023,0.22356090879274262,2.451720607114612,2.7282460840559795,0.4186561105105351,2.848190343716374,0.42061593562374217,2.841338571043628,-0.5800363520182605
0.25749751771427587,-0.7016902554499707,1.0275364420398665,0.17956070630069143,0.6332204907330722,0.9361503425907199,0.5399534795863764,-0.6015892990518695,0.6409768374551017,0.07628244951264933
